ID,HomeNameAll,AwayNameAll,Home,Minute,RivalScore,Score
0021900259,Houston Rockets,Miami Heat,1,41,79,100
0021900259,Houston Rockets,Miami Heat,1,42,87,103
0021900259,Houston Rockets,Miami Heat,1,43,87,103
0021900259,Houston Rockets,Miami Heat,1,44,91,109
0021900259,Houston Rockets,Miami Heat,1,45,96,114
0021900259,Houston Rockets,Miami Heat,1,46,96,114
0021900259,Houston Rockets,Miami Heat,1,47,104,117
0021900259,Houston Rockets,Miami Heat,1,48,104,117
0021900282,Houston Rockets,Atlanta Hawks,1,0,0,2
0021900282,Houston Rockets,Atlanta Hawks,1,1,5,6
0021900282,Houston Rockets,Atlanta Hawks,1,2,5,11
0021900282,Houston Rockets,Atlanta Hawks,1,3,5,14
0021900282,Houston Rockets,Atlanta Hawks,1,4,7,16
0021900282,Houston Rockets,Atlanta Hawks,1,5,12,23
0021900282,Houston Rockets,Atlanta Hawks,1,6,15,28
0021900282,Houston Rockets,Atlanta Hawks,1,7,15,28
0021900282,Houston Rockets,Atlanta Hawks,1,8,15,28
0021900282,Houston Rockets,Atlanta Hawks,1,9,17,31
0021900282,Houston Rockets,Atlanta Hawks,1,10,19,33
0021900282,Houston Rockets,Atlanta Hawks,1,11,19,38
0021900282,Houston Rockets,Atlanta Hawks,1,12,19,38
0021900282,Houston Rockets,Atlanta Hawks,1,13,23,43
0021900282,Houston Rockets,Atlanta Hawks,1,14,32,47
0021900282,Houston Rockets,Atlanta Hawks,1,15,32,50
0021900282,Houston Rockets,Atlanta Hawks,1,16,33,53
0021900282,Houston Rockets,Atlanta Hawks,1,17,33,59
0021900282,Houston Rockets,Atlanta Hawks,1,18,34,62
0021900282,Houston Rockets,Atlanta Hawks,1,19,34,62
0021900282,Houston Rockets,Atlanta Hawks,1,20,41,67
0021900282,Houston Rockets,Atlanta Hawks,1,21,41,71
0021900282,Houston Rockets,Atlanta Hawks,1,22,45,76
0021900282,Houston Rockets,Atlanta Hawks,1,23,48,81
0021900282,Houston Rockets,Atlanta Hawks,1,24,48,81
0021900282,Houston Rockets,Atlanta Hawks,1,25,56,86
0021900282,Houston Rockets,Atlanta Hawks,1,26,56,92
0021900282,Houston Rockets,Atlanta Hawks,1,27,59,98
0021900282,Houston Rockets,Atlanta Hawks,1,28,59,101
0021900282,Houston Rockets,Atlanta Hawks,1,29,59,105
0021900282,Houston Rockets,Atlanta Hawks,1,30,60,110
0021900282,Houston Rockets,Atlanta Hawks,1,31,60,110
0021900282,Houston Rockets,Atlanta Hawks,1,32,65,115
0021900282,Houston Rockets,Atlanta Hawks,1,33,66,119
0021900282,Houston Rockets,Atlanta Hawks,1,34,66,124
0021900282,Houston Rockets,Atlanta Hawks,1,35,70,127
0021900282,Houston Rockets,Atlanta Hawks,1,36,73,128
0021900282,Houston Rockets,Atlanta Hawks,1,37,76,130
0021900282,Houston Rockets,Atlanta Hawks,1,38,81,135
0021900282,Houston Rockets,Atlanta Hawks,1,39,81,137
0021900282,Houston Rockets,Atlanta Hawks,1,40,81,137
0021900282,Houston Rockets,Atlanta Hawks,1,41,95,140
0021900282,Houston Rockets,Atlanta Hawks,1,42,95,144
0021900282,Houston Rockets,Atlanta Hawks,1,43,97,149
0021900282,Houston Rockets,Atlanta Hawks,1,44,103,152
0021900282,Houston Rockets,Atlanta Hawks,1,45,103,152
0021900282,Houston Rockets,Atlanta Hawks,1,46,107,155
0021900282,Houston Rockets,Atlanta Hawks,1,47,111,158
0021900282,Houston Rockets,Atlanta Hawks,1,48,111,158
0021900303,San Antonio Spurs,Houston Rockets,0,0,0,2
0021900303,San Antonio Spurs,Houston Rockets,0,1,2,4
0021900303,San Antonio Spurs,Houston Rockets,0,2,5,8
0021900303,San Antonio Spurs,Houston Rockets,0,3,7,10
0021900303,San Antonio Spurs,Houston Rockets,0,4,9,12
0021900303,San Antonio Spurs,Houston Rockets,0,5,9,18
0021900303,San Antonio Spurs,Houston Rockets,0,6,9,18
0021900303,San Antonio Spurs,Houston Rockets,0,7,13,23
0021900303,San Antonio Spurs,Houston Rockets,0,8,13,23
0021900303,San Antonio Spurs,Houston Rockets,0,9,19,25
0021900303,San Antonio Spurs,Houston Rockets,0,10,19,25
0021900303,San Antonio Spurs,Houston Rockets,0,11,19,25
0021900303,San Antonio Spurs,Houston Rockets,0,12,27,31
0021900303,San Antonio Spurs,Houston Rockets,0,13,30,34
0021900303,San Antonio Spurs,Houston Rockets,0,14,32,39
0021900303,San Antonio Spurs,Houston Rockets,0,15,36,42
0021900303,San Antonio Spurs,Houston Rockets,0,16,36,47
0021900303,San Antonio Spurs,Houston Rockets,0,17,40,51
0021900303,San Antonio Spurs,Houston Rockets,0,18,45,54
0021900303,San Antonio Spurs,Houston Rockets,0,19,45,54
0021900303,San Antonio Spurs,Houston Rockets,0,20,50,56
0021900303,San Antonio Spurs,Houston Rockets,0,21,54,58
0021900303,San Antonio Spurs,Houston Rockets,0,22,57,60
0021900303,San Antonio Spurs,Houston Rockets,0,23,59,63
0021900303,San Antonio Spurs,Houston Rockets,0,24,59,67
0021900303,San Antonio Spurs,Houston Rockets,0,25,59,67
0021900303,San Antonio Spurs,Houston Rockets,0,26,61,71
0021900303,San Antonio Spurs,Houston Rockets,0,27,61,74
0021900303,San Antonio Spurs,Houston Rockets,0,28,64,78
0021900303,San Antonio Spurs,Houston Rockets,0,29,67,80
0021900303,San Antonio Spurs,Houston Rockets,0,30,69,84
0021900303,San Antonio Spurs,Houston Rockets,0,31,72,89
0021900303,San Antonio Spurs,Houston Rockets,0,32,72,92
0021900303,San Antonio Spurs,Houston Rockets,0,33,73,95
0021900303,San Antonio Spurs,Houston Rockets,0,34,73,95
0021900303,San Antonio Spurs,Houston Rockets,0,35,73,95
0021900303,San Antonio Spurs,Houston Rockets,0,36,81,97
0021900303,San Antonio Spurs,Houston Rockets,0,37,84,100
0021900303,San Antonio Spurs,Houston Rockets,0,38,87,102
0021900303,San Antonio Spurs,Houston Rockets,0,39,87,102
0021900303,San Antonio Spurs,Houston Rockets,0,40,89,105
0021900303,San Antonio Spurs,Houston Rockets,0,41,93,107
0021900303,San Antonio Spurs,Houston Rockets,0,42,93,107
0021900303,San Antonio Spurs,Houston Rockets,0,43,99,109
0021900303,San Antonio Spurs,Houston Rockets,0,44,101,113
0021900303,San Antonio Spurs,Houston Rockets,0,45,101,113
0021900303,San Antonio Spurs,Houston Rockets,0,46,107,115
0021900303,San Antonio Spurs,Houston Rockets,0,47,107,115
0021900303,San Antonio Spurs,Houston Rockets,0,48,107,115
0021900318,Toronto Raptors,Houston Rockets,0,0,0,0
0021900318,Toronto Raptors,Houston Rockets,0,1,0,3
0021900318,Toronto Raptors,Houston Rockets,0,2,3,9
0021900318,Toronto Raptors,Houston Rockets,0,3,3,9
0021900318,Toronto Raptors,Houston Rockets,0,4,8,10
0021900318,Toronto Raptors,Houston Rockets,0,5,8,12
0021900318,Toronto Raptors,Houston Rockets,0,6,12,15
0021900318,Toronto Raptors,Houston Rockets,0,7,15,19
0021900318,Toronto Raptors,Houston Rockets,0,8,15,22
0021900318,Toronto Raptors,Houston Rockets,0,9,20,25
0021900318,Toronto Raptors,Houston Rockets,0,10,23,31
0021900318,Toronto Raptors,Houston Rockets,0,11,25,34
0021900318,Toronto Raptors,Houston Rockets,0,12,30,36
0021900318,Toronto Raptors,Houston Rockets,0,13,30,40
0021900318,Toronto Raptors,Houston Rockets,0,14,32,42
0021900318,Toronto Raptors,Houston Rockets,0,15,34,45
0021900318,Toronto Raptors,Houston Rockets,0,16,36,50
0021900318,Toronto Raptors,Houston Rockets,0,17,36,50
0021900318,Toronto Raptors,Houston Rockets,0,18,42,55
0021900318,Toronto Raptors,Houston Rockets,0,19,42,58
0021900318,Toronto Raptors,Houston Rockets,0,20,47,61
0021900318,Toronto Raptors,Houston Rockets,0,21,47,61
0021900318,Toronto Raptors,Houston Rockets,0,22,51,63
0021900318,Toronto Raptors,Houston Rockets,0,23,51,63
0021900318,Toronto Raptors,Houston Rockets,0,24,55,66
0021900318,Toronto Raptors,Houston Rockets,0,25,55,66
0021900318,Toronto Raptors,Houston Rockets,0,26,59,71
0021900318,Toronto Raptors,Houston Rockets,0,27,62,74
0021900318,Toronto Raptors,Houston Rockets,0,28,62,74
0021900318,Toronto Raptors,Houston Rockets,0,29,62,74
0021900318,Toronto Raptors,Houston Rockets,0,30,74,75
0021900318,Toronto Raptors,Houston Rockets,0,31,78,77
0021900318,Toronto Raptors,Houston Rockets,0,32,80,83
0021900318,Toronto Raptors,Houston Rockets,0,33,86,89
0021900318,Toronto Raptors,Houston Rockets,0,34,86,89
0021900318,Toronto Raptors,Houston Rockets,0,35,88,94
0021900318,Toronto Raptors,Houston Rockets,0,36,88,99
0021900318,Toronto Raptors,Houston Rockets,0,37,88,99
0021900318,Toronto Raptors,Houston Rockets,0,38,96,101
0021900318,Toronto Raptors,Houston Rockets,0,39,96,101
0021900318,Toronto Raptors,Houston Rockets,0,40,100,107
0021900318,Toronto Raptors,Houston Rockets,0,41,103,113
0021900318,Toronto Raptors,Houston Rockets,0,42,103,113
0021900318,Toronto Raptors,Houston Rockets,0,43,103,113
0021900318,Toronto Raptors,Houston Rockets,0,44,103,113
0021900318,Toronto Raptors,Houston Rockets,0,45,107,115
0021900318,Toronto Raptors,Houston Rockets,0,46,107,115
0021900318,Toronto Raptors,Houston Rockets,0,47,109,119
0021900318,Toronto Raptors,Houston Rockets,0,48,109,119
0021900333,Houston Rockets,Phoenix Suns,1,0,0,0
0021900333,Houston Rockets,Phoenix Suns,1,1,0,2
0021900333,Houston Rockets,Phoenix Suns,1,2,0,2
0021900333,Houston Rockets,Phoenix Suns,1,3,4,7
0021900333,Houston Rockets,Phoenix Suns,1,4,4,7
0021900333,Houston Rockets,Phoenix Suns,1,5,4,7
0021900333,Houston Rockets,Phoenix Suns,1,6,11,9
0021900333,Houston Rockets,Phoenix Suns,1,7,11,9
0021900333,Houston Rockets,Phoenix Suns,1,8,20,14
0021900333,Houston Rockets,Phoenix Suns,1,9,21,17
0021900333,Houston Rockets,Phoenix Suns,1,10,25,21
0021900333,Houston Rockets,Phoenix Suns,1,11,31,23
0021900333,Houston Rockets,Phoenix Suns,1,12,31,25
0021900333,Houston Rockets,Phoenix Suns,1,13,33,30
0021900333,Houston Rockets,Phoenix Suns,1,14,35,32
0021900333,Houston Rockets,Phoenix Suns,1,15,37,34
0021900333,Houston Rockets,Phoenix Suns,1,16,37,40
0021900333,Houston Rockets,Phoenix Suns,1,17,42,43
0021900333,Houston Rockets,Phoenix Suns,1,18,44,45
0021900333,Houston Rockets,Phoenix Suns,1,19,47,47
0021900333,Houston Rockets,Phoenix Suns,1,20,47,51
0021900333,Houston Rockets,Phoenix Suns,1,21,47,53
0021900333,Houston Rockets,Phoenix Suns,1,22,50,57
0021900333,Houston Rockets,Phoenix Suns,1,23,52,60
0021900333,Houston Rockets,Phoenix Suns,1,24,52,62
0021900333,Houston Rockets,Phoenix Suns,1,25,52,63
0021900333,Houston Rockets,Phoenix Suns,1,26,52,63
0021900333,Houston Rockets,Phoenix Suns,1,27,59,65
0021900333,Houston Rockets,Phoenix Suns,1,28,59,65
0021900333,Houston Rockets,Phoenix Suns,1,29,65,67
0021900333,Houston Rockets,Phoenix Suns,1,30,67,71
0021900333,Houston Rockets,Phoenix Suns,1,31,67,77
0021900333,Houston Rockets,Phoenix Suns,1,32,68,80
0021900333,Houston Rockets,Phoenix Suns,1,33,70,83
0021900333,Houston Rockets,Phoenix Suns,1,34,70,83
0021900333,Houston Rockets,Phoenix Suns,1,35,70,83
0021900333,Houston Rockets,Phoenix Suns,1,36,78,85
0021900333,Houston Rockets,Phoenix Suns,1,37,78,85
0021900333,Houston Rockets,Phoenix Suns,1,38,78,85
0021900333,Houston Rockets,Phoenix Suns,1,39,85,87
0021900333,Houston Rockets,Phoenix Suns,1,40,87,92
0021900333,Houston Rockets,Phoenix Suns,1,41,89,94
0021900333,Houston Rockets,Phoenix Suns,1,42,89,97
0021900333,Houston Rockets,Phoenix Suns,1,43,92,100
0021900333,Houston Rockets,Phoenix Suns,1,44,94,104
0021900333,Houston Rockets,Phoenix Suns,1,45,97,109
0021900333,Houston Rockets,Phoenix Suns,1,46,97,109
0021900333,Houston Rockets,Phoenix Suns,1,47,104,115
0021900333,Houston Rockets,Phoenix Suns,1,48,104,115
0021900346,Houston Rockets,Sacramento Kings,1,0,0,2
0021900346,Houston Rockets,Sacramento Kings,1,1,0,3
0021900346,Houston Rockets,Sacramento Kings,1,2,0,7
0021900346,Houston Rockets,Sacramento Kings,1,3,8,8
0021900346,Houston Rockets,Sacramento Kings,1,4,10,10
0021900346,Houston Rockets,Sacramento Kings,1,5,10,10
0021900346,Houston Rockets,Sacramento Kings,1,6,18,13
0021900346,Houston Rockets,Sacramento Kings,1,7,20,17
0021900346,Houston Rockets,Sacramento Kings,1,8,20,17
0021900346,Houston Rockets,Sacramento Kings,1,9,24,21
0021900346,Houston Rockets,Sacramento Kings,1,10,26,23
0021900346,Houston Rockets,Sacramento Kings,1,11,32,28
0021900346,Houston Rockets,Sacramento Kings,1,12,34,31
0021900346,Houston Rockets,Sacramento Kings,1,13,34,36
0021900346,Houston Rockets,Sacramento Kings,1,14,36,40
0021900346,Houston Rockets,Sacramento Kings,1,15,38,43
0021900346,Houston Rockets,Sacramento Kings,1,16,41,46
0021900346,Houston Rockets,Sacramento Kings,1,17,43,48
0021900346,Houston Rockets,Sacramento Kings,1,18,43,51
0021900346,Houston Rockets,Sacramento Kings,1,19,43,54
0021900346,Houston Rockets,Sacramento Kings,1,20,49,59
0021900346,Houston Rockets,Sacramento Kings,1,21,55,62
0021900346,Houston Rockets,Sacramento Kings,1,22,55,62
0021900346,Houston Rockets,Sacramento Kings,1,23,59,64
0021900346,Houston Rockets,Sacramento Kings,1,24,59,64
0021900346,Houston Rockets,Sacramento Kings,1,25,63,67
0021900346,Houston Rockets,Sacramento Kings,1,26,65,69
0021900346,Houston Rockets,Sacramento Kings,1,27,68,72
0021900346,Houston Rockets,Sacramento Kings,1,28,68,72
0021900346,Houston Rockets,Sacramento Kings,1,29,75,76
0021900346,Houston Rockets,Sacramento Kings,1,30,75,79
0021900346,Houston Rockets,Sacramento Kings,1,31,77,82
0021900346,Houston Rockets,Sacramento Kings,1,32,77,82
0021900346,Houston Rockets,Sacramento Kings,1,33,82,87
0021900346,Houston Rockets,Sacramento Kings,1,34,84,91
0021900346,Houston Rockets,Sacramento Kings,1,35,92,93
0021900346,Houston Rockets,Sacramento Kings,1,36,92,93
0021900346,Houston Rockets,Sacramento Kings,1,37,94,96
0021900346,Houston Rockets,Sacramento Kings,1,38,94,96
0021900346,Houston Rockets,Sacramento Kings,1,39,102,98
0021900346,Houston Rockets,Sacramento Kings,1,40,102,100
0021900346,Houston Rockets,Sacramento Kings,1,41,105,102
0021900346,Houston Rockets,Sacramento Kings,1,42,105,104
0021900346,Houston Rockets,Sacramento Kings,1,43,105,106
0021900346,Houston Rockets,Sacramento Kings,1,44,107,108
0021900346,Houston Rockets,Sacramento Kings,1,45,110,110
0021900346,Houston Rockets,Sacramento Kings,1,46,113,113
0021900346,Houston Rockets,Sacramento Kings,1,47,113,118
0021900346,Houston Rockets,Sacramento Kings,1,48,113,118
0021900356,Cleveland Cavaliers,Houston Rockets,0,0,0,6
0021900356,Cleveland Cavaliers,Houston Rockets,0,1,0,6
0021900356,Cleveland Cavaliers,Houston Rockets,0,2,6,9
0021900356,Cleveland Cavaliers,Houston Rockets,0,3,6,13
0021900356,Cleveland Cavaliers,Houston Rockets,0,4,8,15
0021900356,Cleveland Cavaliers,Houston Rockets,0,5,17,17
0021900356,Cleveland Cavaliers,Houston Rockets,0,6,17,19
0021900356,Cleveland Cavaliers,Houston Rockets,0,7,17,21
0021900356,Cleveland Cavaliers,Houston Rockets,0,8,20,26
0021900356,Cleveland Cavaliers,Houston Rockets,0,9,22,28
0021900356,Cleveland Cavaliers,Houston Rockets,0,10,26,30
0021900356,Cleveland Cavaliers,Houston Rockets,0,11,26,32
0021900356,Cleveland Cavaliers,Houston Rockets,0,12,29,35
0021900356,Cleveland Cavaliers,Houston Rockets,0,13,31,39
0021900356,Cleveland Cavaliers,Houston Rockets,0,14,31,39
0021900356,Cleveland Cavaliers,Houston Rockets,0,15,36,41
0021900356,Cleveland Cavaliers,Houston Rockets,0,16,39,45
0021900356,Cleveland Cavaliers,Houston Rockets,0,17,41,47
0021900356,Cleveland Cavaliers,Houston Rockets,0,18,46,53
0021900356,Cleveland Cavaliers,Houston Rockets,0,19,46,53
0021900356,Cleveland Cavaliers,Houston Rockets,0,20,46,53
0021900356,Cleveland Cavaliers,Houston Rockets,0,21,51,57
0021900356,Cleveland Cavaliers,Houston Rockets,0,22,55,59
0021900356,Cleveland Cavaliers,Houston Rockets,0,23,55,64
0021900356,Cleveland Cavaliers,Houston Rockets,0,24,55,64
0021900356,Cleveland Cavaliers,Houston Rockets,0,25,61,66
0021900356,Cleveland Cavaliers,Houston Rockets,0,26,61,66
0021900356,Cleveland Cavaliers,Houston Rockets,0,27,66,72
0021900356,Cleveland Cavaliers,Houston Rockets,0,28,66,75
0021900356,Cleveland Cavaliers,Houston Rockets,0,29,66,77
0021900356,Cleveland Cavaliers,Houston Rockets,0,30,68,82
0021900356,Cleveland Cavaliers,Houston Rockets,0,31,71,84
0021900356,Cleveland Cavaliers,Houston Rockets,0,32,71,84
0021900356,Cleveland Cavaliers,Houston Rockets,0,33,75,86
0021900356,Cleveland Cavaliers,Houston Rockets,0,34,75,88
0021900356,Cleveland Cavaliers,Houston Rockets,0,35,75,88
0021900356,Cleveland Cavaliers,Houston Rockets,0,36,75,88
0021900356,Cleveland Cavaliers,Houston Rockets,0,37,75,88
0021900356,Cleveland Cavaliers,Houston Rockets,0,38,75,88
0021900356,Cleveland Cavaliers,Houston Rockets,0,39,99,90
0021900356,Cleveland Cavaliers,Houston Rockets,0,40,99,93
0021900356,Cleveland Cavaliers,Houston Rockets,0,41,102,96
0021900356,Cleveland Cavaliers,Houston Rockets,0,42,102,98
0021900356,Cleveland Cavaliers,Houston Rockets,0,43,105,104
0021900356,Cleveland Cavaliers,Houston Rockets,0,44,105,104
0021900356,Cleveland Cavaliers,Houston Rockets,0,45,105,107
0021900356,Cleveland Cavaliers,Houston Rockets,0,46,108,109
0021900356,Cleveland Cavaliers,Houston Rockets,0,47,108,116
0021900356,Cleveland Cavaliers,Houston Rockets,0,48,108,116
0021900371,Orlando Magic,Houston Rockets,0,0,0,0
0021900371,Orlando Magic,Houston Rockets,0,1,3,2
0021900371,Orlando Magic,Houston Rockets,0,2,8,4
0021900371,Orlando Magic,Houston Rockets,0,3,10,7
0021900371,Orlando Magic,Houston Rockets,0,4,11,8
0021900371,Orlando Magic,Houston Rockets,0,5,13,11
0021900371,Orlando Magic,Houston Rockets,0,6,15,14
0021900371,Orlando Magic,Houston Rockets,0,7,15,16
0021900371,Orlando Magic,Houston Rockets,0,8,15,18
0021900371,Orlando Magic,Houston Rockets,0,9,15,21
0021900371,Orlando Magic,Houston Rockets,0,10,17,23
0021900371,Orlando Magic,Houston Rockets,0,11,22,28
0021900371,Orlando Magic,Houston Rockets,0,12,22,28
0021900371,Orlando Magic,Houston Rockets,0,13,28,31
0021900371,Orlando Magic,Houston Rockets,0,14,28,35
0021900371,Orlando Magic,Houston Rockets,0,15,28,38
0021900371,Orlando Magic,Houston Rockets,0,16,33,40
0021900371,Orlando Magic,Houston Rockets,0,17,36,45
0021900371,Orlando Magic,Houston Rockets,0,18,42,47
0021900371,Orlando Magic,Houston Rockets,0,19,42,49
0021900371,Orlando Magic,Houston Rockets,0,20,45,51
0021900371,Orlando Magic,Houston Rockets,0,21,47,54
0021900371,Orlando Magic,Houston Rockets,0,22,49,59
0021900371,Orlando Magic,Houston Rockets,0,23,52,62
0021900371,Orlando Magic,Houston Rockets,0,24,57,68
0021900371,Orlando Magic,Houston Rockets,0,25,57,69
0021900371,Orlando Magic,Houston Rockets,0,26,57,74
0021900371,Orlando Magic,Houston Rockets,0,27,63,77
0021900371,Orlando Magic,Houston Rockets,0,28,63,79
0021900371,Orlando Magic,Houston Rockets,0,29,63,79
0021900371,Orlando Magic,Houston Rockets,0,30,63,79
0021900371,Orlando Magic,Houston Rockets,0,31,70,83
0021900371,Orlando Magic,Houston Rockets,0,32,73,86
0021900371,Orlando Magic,Houston Rockets,0,33,76,89
0021900371,Orlando Magic,Houston Rockets,0,34,76,91
0021900371,Orlando Magic,Houston Rockets,0,35,78,94
0021900371,Orlando Magic,Houston Rockets,0,36,78,98
0021900371,Orlando Magic,Houston Rockets,0,37,82,100
0021900371,Orlando Magic,Houston Rockets,0,38,82,100
0021900371,Orlando Magic,Houston Rockets,0,39,89,102
0021900371,Orlando Magic,Houston Rockets,0,40,93,107
0021900371,Orlando Magic,Houston Rockets,0,41,93,110
0021900371,Orlando Magic,Houston Rockets,0,42,95,114
0021900371,Orlando Magic,Houston Rockets,0,43,99,120
0021900371,Orlando Magic,Houston Rockets,0,44,101,125
0021900371,Orlando Magic,Houston Rockets,0,45,105,128
0021900371,Orlando Magic,Houston Rockets,0,46,105,128
0021900371,Orlando Magic,Houston Rockets,0,47,107,130
0021900371,Orlando Magic,Houston Rockets,0,48,107,130
0021900386,Houston Rockets,Detroit Pistons,1,0,0,2
0021900386,Houston Rockets,Detroit Pistons,1,1,2,6
0021900386,Houston Rockets,Detroit Pistons,1,2,5,8
0021900386,Houston Rockets,Detroit Pistons,1,3,5,8
0021900386,Houston Rockets,Detroit Pistons,1,4,5,8
0021900386,Houston Rockets,Detroit Pistons,1,5,15,12
0021900386,Houston Rockets,Detroit Pistons,1,6,20,14
0021900386,Houston Rockets,Detroit Pistons,1,7,23,19
0021900386,Houston Rockets,Detroit Pistons,1,8,23,21
0021900386,Houston Rockets,Detroit Pistons,1,9,23,26
0021900386,Houston Rockets,Detroit Pistons,1,10,25,29
0021900386,Houston Rockets,Detroit Pistons,1,11,30,32
0021900386,Houston Rockets,Detroit Pistons,1,12,32,35
0021900386,Houston Rockets,Detroit Pistons,1,13,32,35
0021900386,Houston Rockets,Detroit Pistons,1,14,32,35
0021900386,Houston Rockets,Detroit Pistons,1,15,42,38
0021900386,Houston Rockets,Detroit Pistons,1,16,44,42
0021900386,Houston Rockets,Detroit Pistons,1,17,46,44
0021900386,Houston Rockets,Detroit Pistons,1,18,46,44
0021900386,Houston Rockets,Detroit Pistons,1,19,49,46
0021900386,Houston Rockets,Detroit Pistons,1,20,52,48
0021900386,Houston Rockets,Detroit Pistons,1,21,55,50
0021900386,Houston Rockets,Detroit Pistons,1,22,55,52
0021900386,Houston Rockets,Detroit Pistons,1,23,55,52
0021900386,Houston Rockets,Detroit Pistons,1,24,55,52
0021900386,Houston Rockets,Detroit Pistons,1,25,64,54
0021900386,Houston Rockets,Detroit Pistons,1,26,64,54
0021900386,Houston Rockets,Detroit Pistons,1,27,64,54
0021900386,Houston Rockets,Detroit Pistons,1,28,69,58
0021900386,Houston Rockets,Detroit Pistons,1,29,69,58
0021900386,Houston Rockets,Detroit Pistons,1,30,71,62
0021900386,Houston Rockets,Detroit Pistons,1,31,78,65
0021900386,Houston Rockets,Detroit Pistons,1,32,80,70
0021900386,Houston Rockets,Detroit Pistons,1,33,80,73
0021900386,Houston Rockets,Detroit Pistons,1,34,86,75
0021900386,Houston Rockets,Detroit Pistons,1,35,86,75
0021900386,Houston Rockets,Detroit Pistons,1,36,88,81
0021900386,Houston Rockets,Detroit Pistons,1,37,90,84
0021900386,Houston Rockets,Detroit Pistons,1,38,90,84
0021900386,Houston Rockets,Detroit Pistons,1,39,96,87
0021900386,Houston Rockets,Detroit Pistons,1,40,96,89
0021900386,Houston Rockets,Detroit Pistons,1,41,98,91
0021900386,Houston Rockets,Detroit Pistons,1,42,100,93
0021900386,Houston Rockets,Detroit Pistons,1,43,100,93
0021900386,Houston Rockets,Detroit Pistons,1,44,106,95
0021900386,Houston Rockets,Detroit Pistons,1,45,106,98
0021900386,Houston Rockets,Detroit Pistons,1,46,110,102
0021900386,Houston Rockets,Detroit Pistons,1,47,112,107
0021900386,Houston Rockets,Detroit Pistons,1,48,112,107
0021900396,Houston Rockets,San Antonio Spurs,1,0,0,2
0021900396,Houston Rockets,San Antonio Spurs,1,1,0,2
0021900396,Houston Rockets,San Antonio Spurs,1,2,0,2
0021900396,Houston Rockets,San Antonio Spurs,1,3,0,2
0021900396,Houston Rockets,San Antonio Spurs,1,4,16,7
0021900396,Houston Rockets,San Antonio Spurs,1,5,16,7
0021900396,Houston Rockets,San Antonio Spurs,1,6,22,9
0021900396,Houston Rockets,San Antonio Spurs,1,7,24,12
0021900396,Houston Rockets,San Antonio Spurs,1,8,27,17
0021900396,Houston Rockets,San Antonio Spurs,1,9,27,19
0021900396,Houston Rockets,San Antonio Spurs,1,10,29,21
0021900396,Houston Rockets,San Antonio Spurs,1,11,29,21
0021900396,Houston Rockets,San Antonio Spurs,1,12,29,21
0021900396,Houston Rockets,San Antonio Spurs,1,13,35,25
0021900396,Houston Rockets,San Antonio Spurs,1,14,38,26
0021900396,Houston Rockets,San Antonio Spurs,1,15,38,26
0021900396,Houston Rockets,San Antonio Spurs,1,16,48,30
0021900396,Houston Rockets,San Antonio Spurs,1,17,54,36
0021900396,Houston Rockets,San Antonio Spurs,1,18,54,36
0021900396,Houston Rockets,San Antonio Spurs,1,19,59,38
0021900396,Houston Rockets,San Antonio Spurs,1,20,63,40
0021900396,Houston Rockets,San Antonio Spurs,1,21,65,44
0021900396,Houston Rockets,San Antonio Spurs,1,22,69,46
0021900396,Houston Rockets,San Antonio Spurs,1,23,69,50
0021900396,Houston Rockets,San Antonio Spurs,1,24,72,58
0021900396,Houston Rockets,San Antonio Spurs,1,25,73,62
0021900396,Houston Rockets,San Antonio Spurs,1,26,75,64
0021900396,Houston Rockets,San Antonio Spurs,1,27,75,64
0021900396,Houston Rockets,San Antonio Spurs,1,28,75,68
0021900396,Houston Rockets,San Antonio Spurs,1,29,75,68
0021900396,Houston Rockets,San Antonio Spurs,1,30,80,70
0021900396,Houston Rockets,San Antonio Spurs,1,31,80,75
0021900396,Houston Rockets,San Antonio Spurs,1,32,84,78
0021900396,Houston Rockets,San Antonio Spurs,1,33,84,78
0021900396,Houston Rockets,San Antonio Spurs,1,34,89,80
0021900396,Houston Rockets,San Antonio Spurs,1,35,89,83
0021900396,Houston Rockets,San Antonio Spurs,1,36,89,83
0021900396,Houston Rockets,San Antonio Spurs,1,37,89,86
0021900396,Houston Rockets,San Antonio Spurs,1,38,89,86
0021900396,Houston Rockets,San Antonio Spurs,1,39,93,88
0021900396,Houston Rockets,San Antonio Spurs,1,40,95,90
0021900396,Houston Rockets,San Antonio Spurs,1,41,97,94
0021900396,Houston Rockets,San Antonio Spurs,1,42,97,99
0021900396,Houston Rockets,San Antonio Spurs,1,43,97,101
0021900396,Houston Rockets,San Antonio Spurs,1,44,102,104
0021900396,Houston Rockets,San Antonio Spurs,1,45,104,107
0021900396,Houston Rockets,San Antonio Spurs,1,46,104,107
0021900396,Houston Rockets,San Antonio Spurs,1,47,106,109
0021900396,Houston Rockets,San Antonio Spurs,1,48,106,109
0021900419,Los Angeles Clippers,Houston Rockets,0,0,0,0
0021900419,Los Angeles Clippers,Houston Rockets,0,1,0,4
0021900419,Los Angeles Clippers,Houston Rockets,0,2,0,4
0021900419,Los Angeles Clippers,Houston Rockets,0,3,6,7
0021900419,Los Angeles Clippers,Houston Rockets,0,4,8,14
0021900419,Los Angeles Clippers,Houston Rockets,0,5,8,16
0021900419,Los Angeles Clippers,Houston Rockets,0,6,8,16
0021900419,Los Angeles Clippers,Houston Rockets,0,7,20,19
