"","qrt","evt","cl","de","locX","locY","opt1","opt2","mtype","etype","opid","tid","pid","hs","vs","epid","oftid","ord","id"
"1","1st","2","12:00","Start Period","0","-80","0","0","0","12","","0","0","0","0","","0","20000","0021900927"
"2","1st","4","11:59","Jump Ball Zubac vs Covington (Beverley gains possession)","0","-80","0","0","0","10","203496","1610612746","1627826","0","0","201976","1610612746","60000","0021900927"
"3","1st","7","11:39","[LAC] Marc Morris Sr. Turnaround Fadeaway shot: Missed","158","63","2","0","86","2","","1610612746","202694","0","0","","1610612746","70000","0021900927"
"4","1st","8","11:38","[HOU] Westbrook Rebound (Off:0 Def:1)","158","63","0","0","0","4","","1610612745","201566","0","0","","1610612746","80000","0021900927"
"5","1st","9","11:30","[HOU] Harden 3pt Shot: Missed","127","240","3","0","80","2","","1610612745","201935","0","0","","1610612745","90000","0021900927"
"6","1st","10","11:29","[LAC] Marc Morris Sr. Rebound (Off:0 Def:1)","127","240","0","0","0","4","","1610612746","202694","0","0","","1610612745","1e+05","0021900927"
"7","1st","11","11:26","[HOU] Westbrook Foul: Shooting (1 PF) (2 FTA) (R Mott)","-8","36","0","0","2","6","1627826","1610612745","201566","0","0","","1610612746","110000","0021900927"
"8","1st","13","11:26","[LAC 1-0] Zubac Free Throw 1 of 2 (1 PTS)","0","-80","1","1","11","3","","1610612746","1627826","0","1","","1610612746","130000","0021900927"
"9","1st","14","11:26","[LAC 2-0] Zubac Free Throw 2 of 2 (2 PTS)","0","-80","1","1","12","3","","1610612746","1627826","0","2","","1610612746","140000","0021900927"
"10","1st","15","11:00","[HOU] Tucker 3pt Shot: Missed","226","3","3","0","1","2","","1610612745","200782","0","2","","1610612745","150000","0021900927"
"11","1st","16","10:58","[LAC] Zubac Rebound (Off:0 Def:1)","226","3","0","0","0","4","","1610612746","1627826","0","2","","1610612745","160000","0021900927"
"12","1st","17","10:48","[LAC] Marc Morris Sr. 3pt Shot: Missed","-68","252","3","0","1","2","","1610612746","202694","0","2","","1610612746","170000","0021900927"
"13","1st","18","10:47","[HOU] House Jr. Rebound (Off:0 Def:1)","-68","252","0","0","0","4","","1610612745","1627863","0","2","","1610612746","180000","0021900927"
"14","1st","19","10:25","[HOU 2-2] Harden Driving Floating Jump Shot: Made (2 PTS) Assist: Covington (1 AST)","-18","48","2","0","101","1","","1610612745","201935","2","2","203496","1610612745","190000","0021900927"
"15","1st","21","10:11","[LAC] George 3pt Shot: Missed","226","150","3","0","1","2","","1610612746","202331","2","2","","1610612746","210000","0021900927"
"16","1st","22","10:10","[LAC] Team Rebound","226","150","1","0","0","4","","1610612746","0","2","2","","1610612746","220000","0021900927"
"17","1st","23","10:10","[HOU] Westbrook Foul: Loose Ball (2 PF) (M Smith)","-57","122","0","0","3","6","1627826","1610612745","201566","2","2","","1610612746","230000","0021900927"
"18","1st","25","10:01","[LAC] Marc Morris Sr. Pullup Jump shot: Missed","-107","160","2","0","79","2","","1610612746","202694","2","2","","1610612746","250000","0021900927"
"19","1st","26","09:59","[HOU] Covington Rebound (Off:0 Def:1)","-107","160","0","0","0","4","","1610612745","203496","2","2","","1610612746","260000","0021900927"
"20","1st","27","09:52","[HOU 4-2] Westbrook Driving Layup Shot: Made (2 PTS) Assist: Harden (1 AST)","11","-13","2","0","6","1","","1610612745","201566","4","2","201935","1610612745","270000","0021900927"
"21","1st","29","09:44","[LAC 5-4] Leonard 3pt Shot: Made (3 PTS)","-3","273","3","1","79","1","","1610612746","202695","4","5","","1610612746","290000","0021900927"
"22","1st","30","09:37","[HOU] Westbrook Pullup Jump shot: Missed","106","116","2","0","79","2","","1610612745","201566","4","5","","1610612745","3e+05","0021900927"
"23","1st","31","09:35","[LAC] Zubac Rebound (Off:0 Def:2)","106","116","0","0","0","4","","1610612746","1627826","4","5","","1610612745","310000","0021900927"
"24","1st","32","09:21","[LAC] Leonard Pullup Jump shot: Missed","-103","135","2","0","79","2","","1610612746","202695","4","5","","1610612746","320000","0021900927"
"25","1st","33","09:20","[LAC] Zubac Rebound (Off:1 Def:2)","-103","135","1","0","0","4","","1610612746","1627826","4","5","","1610612746","330000","0021900927"
"26","1st","34","09:20","[LAC 7-4] Zubac Tip Layup Shot: Made (4 PTS)","0","-5","2","0","97","1","","1610612746","1627826","4","7","","1610612746","340000","0021900927"
"27","1st","35","09:02","[HOU 6-7] Covington Cutting Layup Shot: Made (2 PTS) Assist: Harden (2 AST)","18","-6","2","0","98","1","","1610612745","203496","6","7","201935","1610612745","350000","0021900927"
"28","1st","37","08:46","[LAC 9-6] Marc Morris Sr. Pullup Jump shot: Made (2 PTS) Assist: Leonard (1 AST)","95","135","2","0","79","1","","1610612746","202694","6","9","202695","1610612746","370000","0021900927"
"29","1st","39","08:33","[HOU] Harden 3pt Shot: Missed","49","274","3","0","80","2","","1610612745","201935","6","9","","1610612745","390000","0021900927"
"30","1st","40","08:32","[LAC] George Rebound (Off:0 Def:1)","49","274","0","0","0","4","","1610612746","202331","6","9","","1610612745","4e+05","0021900927"
"31","1st","41","08:22","[LAC 11-6] George Pullup Jump shot: Made (2 PTS)","-5","130","2","0","79","1","","1610612746","202331","6","11","","1610612746","410000","0021900927"
"32","1st","42","08:04","[HOU] Westbrook 3pt Shot: Missed","217","141","3","0","1","2","","1610612745","201566","6","11","","1610612745","420000","0021900927"
"33","1st","43","08:03","[LAC] Zubac Rebound (Off:1 Def:3)","217","141","0","0","0","4","","1610612746","1627826","6","11","","1610612745","430000","0021900927"
"34","1st","44","07:56","[LAC] George 3pt Shot: Missed","110","245","3","0","79","2","","1610612746","202331","6","11","","1610612746","440000","0021900927"
"35","1st","45","07:55","[HOU] Covington Rebound (Off:0 Def:2)","110","245","0","0","0","4","","1610612745","203496","6","11","","1610612746","450000","0021900927"
"36","1st","46","07:46","[HOU] House Jr. 3pt Shot: Missed","-231","-28","3","0","1","2","","1610612745","1627863","6","11","","1610612745","460000","0021900927"
"37","1st","47","07:45","[LAC] Zubac Rebound (Off:1 Def:4)","-231","-28","0","0","0","4","","1610612746","1627826","6","11","","1610612745","470000","0021900927"
"38","1st","48","07:40","[LAC 13-6] Leonard Reverse Layup Shot: Made (5 PTS) Assist: George (1 AST)","-21","12","2","1","44","1","","1610612746","202695","6","13","202331","1610612746","480000","0021900927"
"39","1st","50","07:12","[HOU] Harden Driving Layup Shot: Missed","38","36","2","0","6","2","","1610612745","201935","6","13","","1610612745","5e+05","0021900927"
"40","1st","51","07:11","[LAC] Beverley Rebound (Off:0 Def:1)","38","36","0","0","0","4","","1610612746","201976","6","13","","1610612745","510000","0021900927"
"41","1st","52","07:08","[LAC 15-6] George Running Dunk Shot: Made (4 PTS) Assist: Beverley (1 AST)","-3","9","2","1","50","1","","1610612746","202331","6","15","201976","1610612746","520000","0021900927"
"42","1st","54","07:07","[HOU] Team Timeout : Regular","0","-80","0","0","1","9","","1610612745","1610612745","6","15","","1610612745","540000","0021900927"
"43","1st","55","07:07","[HOU] House Jr. Substitution replaced by Gordon","0","-80","0","0","0","8","","1610612745","1627863","6","15","201569","1610612745","550000","0021900927"
"44","1st","57","06:48","[HOU 8-15] Harden Driving Layup Shot: Made (4 PTS)","-11","11","2","0","6","1","","1610612745","201935","8","15","","1610612745","570000","0021900927"
"45","1st","58","06:41","[LAC 18-8] Marc Morris Sr. 3pt Shot: Made (5 PTS) Assist: Beverley (2 AST)","-112","244","3","0","79","1","","1610612746","202694","8","18","201976","1610612746","580000","0021900927"
"46","1st","60","06:23","[HOU] Gordon 3pt Shot: Missed","-230","-1","3","0","1","2","","1610612745","201569","8","18","","1610612745","6e+05","0021900927"
"47","1st","61","06:22","[LAC] George Rebound (Off:0 Def:2)","-230","-1","0","0","0","4","","1610612746","202331","8","18","","1610612745","610000","0021900927"
"48","1st","62","06:14","[LAC] Marc Morris Sr. 3pt Shot: Missed","-89","239","3","0","1","2","","1610612746","202694","8","18","","1610612746","620000","0021900927"
"49","1st","63","06:13","[HOU] Tucker Rebound (Off:0 Def:1)","-89","239","0","0","0","4","","1610612745","200782","8","18","","1610612746","630000","0021900927"
"50","1st","64","06:03","[HOU] Harden 3pt Shot: Missed","173","182","3","0","80","2","","1610612745","201935","8","18","","1610612745","640000","0021900927"
"51","1st","65","06:02","[LAC] Beverley Rebound (Off:0 Def:2)","173","182","0","0","0","4","","1610612746","201976","8","18","","1610612745","650000","0021900927"
"52","1st","66","06:02","[HOU] Covington Foul: Personal (1 PF) (M Smith)","70","695","0","0","1","6","201976","1610612745","203496","8","18","","1610612746","660000","0021900927"
"53","1st","68","05:49","[LAC 20-8] Leonard Turnaround Fadeaway shot: Made (7 PTS) Assist: George (2 AST)","-100","109","2","0","86","1","","1610612746","202695","8","20","202331","1610612746","680000","0021900927"
"54","1st","70","05:28","[HOU 10-20] Harden Driving Layup Shot: Made (6 PTS)","-9","-7","2","0","6","1","","1610612745","201935","10","20","","1610612745","7e+05","0021900927"
"55","1st","71","05:10","[LAC] George Step Back Jump shot: Missed","163","133","2","0","80","2","","1610612746","202331","10","20","","1610612746","710000","0021900927"
"56","1st","72","05:09","[HOU] Gordon Rebound (Off:0 Def:1)","163","133","0","0","0","4","","1610612745","201569","10","20","","1610612746","720000","0021900927"
"57","1st","73","05:01","[HOU 13-20] Tucker 3pt Shot: Made (3 PTS) Assist: Westbrook (1 AST)","225","-5","3","0","1","1","","1610612745","200782","13","20","201566","1610612745","730000","0021900927"
"58","1st","75","05:00","[LAC] Team Timeout : Regular","0","-80","0","0","1","9","","1610612746","1610612746","13","20","","1610612746","750000","0021900927"
"59","1st","76","05:00","[HOU] Westbrook Substitution replaced by McLemore","0","-80","0","0","0","8","","1610612745","201566","13","20","203463","1610612746","760000","0021900927"
