"","qrt","evt","cl","de","locX","locY","opt1","opt2","mtype","etype","opid","tid","pid","hs","vs","epid","oftid","ord","id"
"1","1st","2","12:00","Start Period","0","-80","0","0","0","12","","0","0","0","0","","0","20000","0021900488"
"2","1st","4","12:00","Jump Ball Hartenstein vs Favors (House Jr. gains possession)","0","-80","0","0","0","10","202324","1610612745","1628392","0","0","1627863","1610612745","60000","0021900488"
"3","1st","7","11:43","[HOU 3-0] Gordon 3pt Shot: Made (3 PTS) Assist: Tucker (1 AST)","-105","235","3","0","1","1","","1610612745","201569","0","3","200782","1610612745","70000","0021900488"
"4","1st","9","11:25","[NOP 3-3] Ball 3pt Shot: Made (3 PTS)","-7","268","3","0","79","1","","1610612740","1628366","3","3","","1610612740","90000","0021900488"
"5","1st","10","11:10","[HOU 5-3] House Jr. Floating Jump shot: Made (2 PTS)","32","117","2","0","78","1","","1610612745","1627863","3","5","","1610612745","1e+05","0021900488"
"6","1st","11","10:55","[NOP 5-5] Favors Floating Jump shot: Made (2 PTS) Assist: Ball (1 AST)","-2","90","2","0","78","1","","1610612740","202324","5","5","1628366","1610612740","110000","0021900488"
"7","1st","13","10:47","[HOU] Gordon Turnover : Out of Bounds Lost Ball Turnover (1 TO)","-53","-2","0","0","40","5","","1610612745","201569","5","5","","1610612745","130000","0021900488"
"8","1st","14","10:34","Stoppage: Out-of-Bounds","0","-80","0","0","3","20","","0","0","5","5","","1610612740","140000","0021900488"
"9","1st","15","10:27","[NOP 8-5] Holiday 3pt Shot: Made (3 PTS) Assist: Redick (1 AST)","230","95","3","0","1","1","","1610612740","201950","8","5","200755","1610612740","150000","0021900488"
"10","1st","17","10:13","[HOU] Tucker 3pt Shot: Missed","223","128","3","0","1","2","","1610612745","200782","8","5","","1610612745","170000","0021900488"
"11","1st","18","10:10","[NOP] Favors Rebound (Off:0 Def:1)","223","128","0","0","0","4","","1610612740","202324","8","5","","1610612745","180000","0021900488"
"12","1st","19","10:02","[NOP] Ball Jump Shot: Missed","-32","187","2","0","1","2","","1610612740","1628366","8","5","","1610612740","190000","0021900488"
"13","1st","20","09:58","[HOU] Rivers Rebound (Off:0 Def:1)","-32","187","0","0","0","4","","1610612745","203085","8","5","","1610612740","2e+05","0021900488"
"14","1st","21","09:53","[HOU] Rivers 3pt Shot: Missed","-107","218","3","1","103","2","","1610612745","203085","8","5","","1610612745","210000","0021900488"
"15","1st","22","09:49","[NOP] Favors Rebound (Off:0 Def:2)","-107","218","0","0","0","4","","1610612740","202324","8","5","","1610612745","220000","0021900488"
"16","1st","23","09:46","[NOP] Redick 3pt Shot: Missed","-154","211","3","1","80","2","","1610612740","200755","8","5","","1610612740","230000","0021900488"
"17","1st","24","09:42","[HOU] Hartenstein Rebound (Off:0 Def:1)","-154","211","0","0","0","4","","1610612745","1628392","8","5","","1610612740","240000","0021900488"
"18","1st","25","09:30","[HOU 7-8] House Jr. Driving Layup Shot: Made (4 PTS) Assist: Gordon (1 AST)","13","-6","2","0","6","1","","1610612745","1627863","8","7","201569","1610612745","250000","0021900488"
"19","1st","27","09:11","[NOP 10-7] Ingram Pullup Jump shot: Made (2 PTS)","-25","140","2","0","79","1","","1610612740","1627742","10","7","","1610612740","270000","0021900488"
"20","1st","28","08:56","[HOU] Tucker 3pt Shot: Missed","-233","0","3","0","1","2","","1610612745","200782","10","7","","1610612745","280000","0021900488"
"21","1st","29","08:54","[NOP] Team Rebound","-233","0","0","0","0","4","","1610612740","0","10","7","","1610612745","290000","0021900488"
"22","1st","30","08:54","[HOU] Hartenstein Foul: Loose Ball (1 PF) (N Buchert)","-36","768","0","0","3","6","202324","1610612745","1628392","10","7","","1610612740","3e+05","0021900488"
"23","1st","32","08:44","[NOP 13-7] Ball 3pt Shot: Made (6 PTS) Assist: Ingram (1 AST)","-49","261","3","0","1","1","","1610612740","1628366","13","7","1627742","1610612740","320000","0021900488"
"24","1st","34","08:31","[HOU] Gordon 3pt Shot: Missed","131","241","3","0","79","2","","1610612745","201569","13","7","","1610612745","340000","0021900488"
"25","1st","35","08:31","[HOU] Tucker Rebound (Off:1 Def:0)","131","241","1","0","0","4","","1610612745","200782","13","7","","1610612745","350000","0021900488"
"26","1st","36","08:28","[HOU] Tucker Tip Layup Shot: Missed","0","-5","2","0","97","2","","1610612745","200782","13","7","","1610612745","360000","0021900488"
"27","1st","37","08:28","[NOP] Team Rebound","0","-5","0","0","0","4","","1610612740","0","13","7","","1610612745","370000","0021900488"
"28","1st","38","08:27","Stoppage: Out-of-Bounds","0","-80","0","0","3","20","","0","0","13","7","","1610612740","380000","0021900488"
"29","1st","39","08:20","[NOP] Holiday 3pt Shot: Missed","196","157","3","1","79","2","","1610612740","201950","13","7","","1610612740","390000","0021900488"
"30","1st","40","08:17","[HOU] Tucker Rebound (Off:1 Def:1)","196","157","0","0","0","4","","1610612745","200782","13","7","","1610612740","4e+05","0021900488"
"31","1st","41","08:06","[HOU] Rivers 3pt Shot: Missed","-178","186","3","0","1","2","","1610612745","203085","13","7","","1610612745","410000","0021900488"
"32","1st","42","08:04","[NOP] Ball Rebound (Off:0 Def:1)","-178","186","0","0","0","4","","1610612740","1628366","13","7","","1610612745","420000","0021900488"
"33","1st","43","07:59","[NOP 15-7] Ball Running Layup Shot: Made (8 PTS)","-18","0","2","1","41","1","","1610612740","1628366","15","7","","1610612740","430000","0021900488"
"34","1st","44","07:45","[NOP] Favors Foul: Defense 3 Second (1 PF) (1 FTA) (N Buchert)","0","-80","0","0","17","6","","1610612740","202324","15","7","","1610612745","440000","0021900488"
"35","1st","45","07:45","[HOU 8-15] Gordon Free Throw Technical (4 PTS)","0","-80","1","0","16","3","","1610612745","201569","15","8","","1610612745","450000","0021900488"
"36","1st","46","07:45","[HOU] Gordon Substitution replaced by Clemons","0","-80","0","0","0","8","","1610612745","201569","15","8","1629598","1610612745","460000","0021900488"
"37","1st","48","07:37","[HOU] Clemons 3pt Shot: Missed","181","278","3","0","1","2","","1610612745","1629598","15","8","","1610612745","480000","0021900488"
"38","1st","49","07:32","[NOP] Ingram Rebound (Off:0 Def:1)","181","278","0","0","0","4","","1610612740","1627742","15","8","","1610612745","490000","0021900488"
"39","1st","50","07:28","[NOP 17-8] Favors Running Layup Shot: Made (4 PTS) Assist: Ingram (2 AST)","13","5","2","1","41","1","","1610612740","202324","17","8","1627742","1610612740","5e+05","0021900488"
"40","1st","52","07:15","[HOU 11-17] Rivers 3pt Shot: Made (3 PTS) Assist: Hartenstein (1 AST)","-226","45","3","0","1","1","","1610612745","203085","17","11","1628392","1610612745","520000","0021900488"
"41","1st","54","07:01","[NOP 20-11] Ball 3pt Shot: Made (11 PTS) Assist: Holiday (1 AST)","-239","-10","3","0","1","1","","1610612740","1628366","20","11","201950","1610612740","540000","0021900488"
"42","1st","56","06:40","[HOU 13-20] Hartenstein Cutting Finger Roll Layup Shot: Made (2 PTS) Assist: House Jr. (1 AST)","16","5","2","0","99","1","","1610612745","1628392","20","13","1627863","1610612745","560000","0021900488"
"43","1st","58","06:28","[NOP] Ball 3pt Shot: Missed","-163","230","3","0","1","2","","1610612740","1628366","20","13","","1610612740","580000","0021900488"
"44","1st","59","06:28","[HOU] Team Rebound","-163","230","0","0","0","4","","1610612745","0","20","13","","1610612740","590000","0021900488"
"45","1st","60","06:28","Stoppage: Out-of-Bounds","0","-80","0","0","3","20","","0","0","20","13","","1610612745","6e+05","0021900488"
"46","1st","61","06:28","[NOP] Team Timeout : Regular","0","-80","0","0","1","9","","1610612740","1610612740","20","13","","1610612745","610000","0021900488"
"47","1st","62","06:28","[HOU] Tucker Substitution replaced by McLemore","0","-80","0","0","0","8","","1610612745","200782","20","13","203463","1610612745","620000","0021900488"
"48","1st","64","06:06","[HOU 16-20] House Jr. 3pt Shot: Made (7 PTS) Assist: Clemons (1 AST)","-194","166","3","0","1","1","","1610612745","1627863","20","16","1629598","1610612745","640000","0021900488"
"49","1st","66","05:45","[NOP 22-16] Ingram Turnaround Fadeaway shot: Made (4 PTS)","-120","26","2","0","86","1","","1610612740","1627742","22","16","","1610612740","660000","0021900488"
"50","1st","67","05:32","[HOU 18-22] Rivers Driving Layup Shot: Made (5 PTS)","19","-3","2","0","6","1","","1610612745","203085","22","18","","1610612745","670000","0021900488"
"51","1st","68","05:22","[NOP] Redick Step Back Jump shot: Missed","82","138","2","0","80","2","","1610612740","200755","22","18","","1610612740","680000","0021900488"
"52","1st","69","05:18","[HOU] Clemons Rebound (Off:0 Def:1)","82","138","0","0","0","4","","1610612745","1629598","22","18","","1610612740","690000","0021900488"
"53","1st","70","05:13","[HOU 20-22] Hartenstein Running Alley Oop Dunk Shot: Made (4 PTS) Assist: Clemons (2 AST)","6","-4","2","1","106","1","","1610612745","1628392","22","20","1629598","1610612745","7e+05","0021900488"
"54","1st","72","04:56","[NOP 25-20] Ball 3pt Shot: Made (14 PTS) Assist: Redick (2 AST)","-235","-6","3","0","1","1","","1610612740","1628366","25","20","200755","1610612740","720000","0021900488"
"55","1st","74","04:30","[HOU 23-25] McLemore 3pt Shot: Made (3 PTS) Assist: Clemons (3 AST)","236","102","3","0","1","1","","1610612745","203463","25","23","1629598","1610612745","740000","0021900488"
"56","1st","75","04:16","[NOP 27-23] Holiday Driving Finger Roll Layup Shot: Made (5 PTS)","-22","3","2","0","75","1","","1610612740","201950","27","23","","1610612740","750000","0021900488"
"57","1st","76","04:04","[HOU 26-27] Clemons 3pt Shot: Made (3 PTS)","210","208","3","0","1","1","","1610612745","1629598","27","26","","1610612745","760000","0021900488"
"58","1st","77","03:55","[NOP] Team Timeout : Regular","0","-80","0","0","1","9","","1610612740","1610612740","27","26","","1610612740","770000","0021900488"
"59","1st","78","03:55","[NOP] Holiday Substitution replaced by Hart","0","-80","0","0","0","8","","1610612740","201950","27","26","1628404","1610612740","780000","0021900488"
"60","1st","79","03:55","[HOU] Hartenstein Substitution replaced by Clark","0","-80","0","0","0","8","","1610612745","1628392","27","26","1629109","1610612740","790000","0021900488"
"61","1st","82","03:42","[NOP] Ingram Turnover : Bad Pass (1 TO) Steal:McLemore (1 ST)","-100","183","1","0","1","5","203463","1610612740","1627742","27","26","","1610612740","820000","0021900488"
