"","qrt","evt","cl","de","locX","locY","opt1","opt2","mtype","etype","opid","tid","pid","hs","vs","epid","oftid","ord","id"
"1","1st","2","12:00","Start Period","0","-80","0","0","0","12","","0","0","0","0","","0","20000","0021900675"
"2","1st","4","11:57","Jump Ball Towns vs Capela (Covington gains possession)","0","-80","0","0","0","10","203991","1610612750","1626157","0","0","203496","1610612750","60000","0021900675"
"3","1st","7","11:44","[MIN 3-0] Covington 3pt Shot: Made (3 PTS) Assist: Wiggins (1 AST)","-62","234","3","0","1","1","","1610612750","203496","3","0","203952","1610612750","70000","0021900675"
"4","1st","9","11:23","[HOU] Capela Layup Shot: Missed","8","14","2","0","5","2","","1610612745","203991","3","0","","1610612745","90000","0021900675"
"5","1st","10","11:21","[MIN] Napier Rebound (Off:0 Def:1)","8","14","0","0","0","4","","1610612750","203894","3","0","","1610612745","1e+05","0021900675"
"6","1st","11","11:14","[MIN 6-0] Towns 3pt Shot: Made (3 PTS) Assist: Wiggins (2 AST)","-51","247","3","0","80","1","","1610612750","1626157","6","0","203952","1610612750","110000","0021900675"
"7","1st","13","11:03","[HOU] Harden Driving Floating Jump Shot: Missed","11","72","2","0","101","2","","1610612745","201935","6","0","","1610612745","130000","0021900675"
"8","1st","14","10:59","[MIN] Covington Rebound (Off:0 Def:1)","11","72","0","0","0","4","","1610612750","203496","6","0","","1610612745","140000","0021900675"
"9","1st","15","10:49","[MIN] Wiggins 3pt Shot: Missed","-60","243","3","0","79","2","","1610612750","203952","6","0","","1610612750","150000","0021900675"
"10","1st","16","10:45","[MIN] Okogie Rebound (Off:1 Def:0)","-60","243","1","0","0","4","","1610612750","1629006","6","0","","1610612750","160000","0021900675"
"11","1st","65","10:45","[MIN] Okogie Turnover : Bad Pass (1 TO) Steal:Tucker (1 ST)","233","82","1","0","1","5","200782","1610612750","1629006","6","0","","1610612750","165000","0021900675"
"12","1st","17","10:39","[HOU] Capela Layup Shot: Missed","-8","3","2","0","5","2","1626157","1610612745","203991","6","0","","1610612745","170000","0021900675"
"13","1st","19","10:37","[MIN] Wiggins Rebound (Off:0 Def:1)","-8","3","0","0","0","4","","1610612750","203952","6","0","","1610612745","190000","0021900675"
"14","1st","20","10:34","[MIN] Wiggins Turnover : Lost Ball (1 TO) Steal:Tucker (2 ST)","-9","77","1","0","2","5","200782","1610612750","203952","6","0","","1610612750","2e+05","0021900675"
"15","1st","22","10:17","[HOU] Harden Jump Shot: Missed","31","80","2","0","1","2","","1610612745","201935","6","0","","1610612745","220000","0021900675"
"16","1st","23","10:15","[MIN] Wiggins Rebound (Off:0 Def:2)","31","80","0","0","0","4","","1610612750","203952","6","0","","1610612745","230000","0021900675"
"17","1st","24","10:10","[MIN] Covington 3pt Shot: Missed","89","239","3","0","1","2","","1610612750","203496","6","0","","1610612750","240000","0021900675"
"18","1st","25","10:05","[HOU] Team Rebound","89","239","0","0","0","4","","1610612745","0","6","0","","1610612750","250000","0021900675"
"19","1st","26","10:05","Stoppage: Out-of-Bounds","0","-80","0","0","3","20","","0","0","6","0","","1610612745","260000","0021900675"
"20","1st","27","09:52","[HOU] McLemore 3pt Shot: Missed","97","232","3","0","1","2","","1610612745","203463","6","0","","1610612745","270000","0021900675"
"21","1st","28","09:49","[MIN] Covington Rebound (Off:0 Def:2)","97","232","0","0","0","4","","1610612750","203496","6","0","","1610612745","280000","0021900675"
"22","1st","29","09:48","[MIN] Napier Turnover : Out of Bounds - Bad Pass Turnover (1 TO)","177","471","0","0","45","5","","1610612750","203894","6","0","","1610612750","290000","0021900675"
"23","1st","30","09:36","[HOU] Westbrook Driving Layup Shot: Missed","9","21","2","0","6","2","","1610612745","201566","6","0","","1610612745","3e+05","0021900675"
"24","1st","31","09:34","[MIN] Covington Rebound (Off:0 Def:3)","9","21","0","0","0","4","","1610612750","203496","6","0","","1610612745","310000","0021900675"
"25","1st","32","09:16","[MIN] Towns Jump Shot: Missed","-62","3","2","0","1","2","201935","1610612750","1626157","6","0","","1610612750","320000","0021900675"
"26","1st","34","09:15","[HOU] Team Rebound","-62","3","0","0","0","4","","1610612745","0","6","0","","1610612750","340000","0021900675"
"27","1st","35","09:15","Stoppage: Out-of-Bounds","0","-80","0","0","3","20","","0","0","6","0","","1610612745","350000","0021900675"
"28","1st","36","09:11","[HOU 2-6] Capela Dunk Shot: Made (2 PTS) Assist: Harden (1 AST)","-5","19","2","1","7","1","","1610612745","203991","6","2","201935","1610612745","360000","0021900675"
"29","1st","38","09:11","[MIN] Towns Foul: Shooting (1 PF) (1 FTA) (C Blair)","8","38","0","0","2","6","203991","1610612750","1626157","6","2","","1610612745","380000","0021900675"
"30","1st","40","09:11","[HOU] Capela Free Throw 1 of 1 Missed","0","-80","2","1","10","3","","1610612745","203991","6","2","","1610612745","4e+05","0021900675"
"31","1st","41","09:09","[MIN] Towns Rebound (Off:0 Def:1)","0","-80","0","0","0","4","","1610612750","1626157","6","2","","1610612745","400001","0021900675"
"32","1st","42","08:50","[HOU] Tucker Foul: Personal (1 PF) (K Mauer)","-33","76","0","0","1","6","1626157","1610612745","200782","6","2","","1610612750","420000","0021900675"
"33","1st","44","08:41","[MIN] Wiggins Driving Floating Jump Shot: Missed","-5","68","2","0","101","2","203991","1610612750","203952","6","2","","1610612750","440000","0021900675"
"34","1st","46","08:38","[HOU] Capela Rebound (Off:0 Def:1)","-5","68","0","0","0","4","","1610612745","203991","6","2","","1610612750","460000","0021900675"
