"","qrt","evt","cl","de","locX","locY","opt1","opt2","mtype","etype","opid","tid","pid","hs","vs","epid","oftid","ord","id"
"1","1st","2","12:00","Start Period","0","-80","0","0","0","12","","0","0","0","0","","0","20000","0021900698"
"2","1st","4","11:57","Jump Ball Gobert vs House Jr. (O'Neale gains possession)","0","-80","0","0","0","10","1627863","1610612762","203497","0","0","1626220","1610612762","60000","0021900698"
"3","1st","7","11:36","[UTA] Team Turnover : Shot Clock Turnover","-74","305","0","0","11","5","","1610612762","0","0","0","","1610612762","70000","0021900698"
"4","1st","8","11:25","[HOU] Team Turnover : 8 Second Violation","-103","660","0","0","10","5","","1610612745","0","0","0","","1610612745","80000","0021900698"
"5","1st","9","11:15","[UTA] Ingles 3pt Shot: Missed","-208","137","3","0","80","2","","1610612762","204060","0","0","","1610612762","90000","0021900698"
"6","1st","10","11:10","[HOU] McLemore Rebound (Off:0 Def:1)","-208","137","0","0","0","4","","1610612745","203463","0","0","","1610612762","1e+05","0021900698"
"7","1st","11","11:04","[HOU] Gordon Floating Jump shot: Missed","-91","105","2","0","78","2","","1610612745","201569","0","0","","1610612745","110000","0021900698"
"8","1st","12","11:02","[UTA] Mitchell Rebound (Off:0 Def:1)","-91","105","0","0","0","4","","1610612762","1628378","0","0","","1610612745","120000","0021900698"
"9","1st","15","10:57","[UTA] Mitchell Driving Layup Shot: Missed","21","21","2","1","6","2","","1610612762","1628378","0","0","","1610612762","150000","0021900698"
"10","1st","16","10:56","[UTA] Gobert Rebound (Off:1 Def:0)","21","21","1","0","0","4","","1610612762","203497","0","0","","1610612762","160000","0021900698"
"11","1st","17","10:54","[UTA 2-0] Gobert Putback Layup Shot: Made (2 PTS)","2","25","2","0","72","1","","1610612762","203497","2","0","","1610612762","170000","0021900698"
"12","1st","18","10:33","[HOU] Rivers 3pt Shot: Missed","-167","193","3","0","1","2","","1610612745","203085","2","0","","1610612745","180000","0021900698"
"13","1st","19","10:29","[UTA] Gobert Rebound (Off:1 Def:1)","-167","193","0","0","0","4","","1610612762","203497","2","0","","1610612745","190000","0021900698"
"14","1st","20","10:21","[UTA 4-0] Mitchell Running Layup Shot: Made (2 PTS)","30","26","2","0","41","1","","1610612762","1628378","4","0","","1610612762","2e+05","0021900698"
"15","1st","21","10:09","[HOU 2-4] Gordon Driving Dunk Shot: Made (2 PTS) Assist: Tucker (1 AST)","13","10","2","0","9","1","","1610612745","201569","4","2","200782","1610612745","210000","0021900698"
"16","1st","23","09:46","[UTA] Mitchell 3pt Shot: Missed","-5","278","3","0","1","2","","1610612762","1628378","4","2","","1610612762","230000","0021900698"
"17","1st","24","09:43","[HOU] House Jr. Rebound (Off:0 Def:1)","-5","278","0","0","0","4","","1610612745","1627863","4","2","","1610612762","240000","0021900698"
"18","1st","25","09:38","[HOU 4-4] House Jr. Running Layup Shot: Made (2 PTS)","-24","-3","2","1","41","1","","1610612745","1627863","4","4","","1610612745","250000","0021900698"
"19","1st","26","09:38","[UTA] Bogdanovic Foul: Shooting (1 PF) (1 FTA) (T Washington)","-24","-3","0","0","2","6","1627863","1610612762","202711","4","4","","1610612745","260000","0021900698"
"20","1st","28","09:38","[HOU] House Jr. Free Throw 1 of 1 Missed","0","-80","2","0","10","3","","1610612745","1627863","4","4","","1610612745","280000","0021900698"
"21","1st","29","09:36","[HOU] Tucker Rebound (Off:1 Def:0)","0","-80","1","0","0","4","","1610612745","200782","4","4","","1610612745","280001","0021900698"
"22","1st","30","09:31","[HOU 6-4] House Jr. Driving Dunk Shot: Made (4 PTS) Assist: McLemore (1 AST)","12","-4","2","0","9","1","","1610612745","1627863","4","6","203463","1610612745","3e+05","0021900698"
"23","1st","31","09:05","[UTA] Gobert Turnover : Bad Pass (1 TO) Steal:Gordon (1 ST)","-32","-31","1","0","1","5","201569","1610612762","203497","4","6","","1610612762","310000","0021900698"
"24","1st","33","09:01","[HOU 8-4] Gordon Running Layup Shot: Made (4 PTS)","29","2","2","1","41","1","","1610612745","201569","4","8","","1610612745","330000","0021900698"
"25","1st","34","09:01","[UTA] Mitchell Foul: Shooting (1 PF) (1 FTA) (S Wall)","29","2","0","0","2","6","201569","1610612762","1628378","4","8","","1610612745","340000","0021900698"
"26","1st","36","09:01","[HOU] Gordon Free Throw 1 of 1 Missed","0","-80","2","0","10","3","","1610612745","201569","4","8","","1610612745","360000","0021900698"
"27","1st","37","09:00","[UTA] O'Neale Rebound (Off:0 Def:1)","0","-80","0","0","0","4","","1610612762","1626220","4","8","","1610612745","360001","0021900698"
"28","1st","38","08:49","[HOU] McLemore Foul: Personal (1 PF) (M Dagher)","2","241","0","0","1","6","1628378","1610612745","203463","4","8","","1610612762","380000","0021900698"
"29","1st","40","08:37","[UTA] Bogdanovic 3pt Shot: Missed","-230","36","3","0","1","2","","1610612762","202711","4","8","","1610612762","4e+05","0021900698"
"30","1st","41","08:34","[HOU] Tucker Rebound (Off:1 Def:1)","-230","36","0","0","0","4","","1610612745","200782","4","8","","1610612762","410000","0021900698"
"31","1st","42","08:22","[HOU 11-4] Gordon 3pt Shot: Made (7 PTS)","225","167","3","0","1","1","","1610612745","201569","4","11","","1610612745","420000","0021900698"
"32","1st","43","08:08","[HOU] Tucker Foul: Personal (1 PF) (T Washington)","48","10","0","0","1","6","204060","1610612745","200782","4","11","","1610612762","430000","0021900698"
