"","qrt","evt","cl","de","locX","locY","opt1","opt2","mtype","etype","opid","tid","pid","hs","vs","epid","oftid","ord","id"
"1","1st","2","12:00","Start Period","0","-80","0","0","0","12","","0","0","0","0","","0","20000","0021900825"
"2","1st","4","11:58","Jump Ball Chriss vs House Jr. (Green gains possession)","0","-80","0","0","0","10","1627863","1610612744","1627737","0","0","203110","1610612744","60000","0021900825"
"3","1st","7","11:49","[GSW] Lee 3pt Shot: Missed","-236","32","3","0","1","2","","1610612744","1627814","0","0","","1610612744","70000","0021900825"
"4","1st","8","11:47","[HOU] Westbrook Rebound (Off:0 Def:1)","-236","32","0","0","0","4","","1610612745","201566","0","0","","1610612744","80000","0021900825"
"5","1st","9","11:33","[HOU 3-0] Harden 3pt Shot: Made (3 PTS)","185","205","3","0","1","1","","1610612745","201935","0","3","","1610612745","90000","0021900825"
"6","1st","10","11:24","[GSW 2-3] Wiggins Driving Floating Jump Shot: Made (2 PTS) Assist: Green (1 AST)","-9","105","2","0","101","1","","1610612744","203952","2","3","203110","1610612744","1e+05","0021900825"
"7","1st","12","11:07","[HOU] Westbrook Driving Reverse Layup Shot: Missed","-30","15","2","0","73","2","","1610612745","201566","2","3","","1610612745","120000","0021900825"
"8","1st","13","11:06","[GSW] Chriss Rebound (Off:0 Def:1)","-30","15","0","0","0","4","","1610612744","1627737","2","3","","1610612745","130000","0021900825"
"9","1st","14","10:57","[GSW 4-3] Chriss Cutting Dunk Shot: Made (2 PTS) Assist: Green (2 AST)","-1","15","2","0","108","1","","1610612744","1627737","4","3","203110","1610612744","140000","0021900825"
"10","1st","16","10:37","[HOU] House Jr. 3pt Shot: Missed","-232","-7","3","0","1","2","","1610612745","1627863","4","3","","1610612745","160000","0021900825"
"11","1st","17","10:35","[GSW] Green Rebound (Off:0 Def:1)","-232","-7","0","0","0","4","","1610612744","203110","4","3","","1610612745","170000","0021900825"
"12","1st","18","10:30","[GSW] Green Turnover : Bad Pass (1 TO) Steal:Westbrook (1 ST)","-72","274","1","0","1","5","201566","1610612744","203110","4","3","","1610612744","180000","0021900825"
"13","1st","20","10:10","[HOU 6-4] Tucker 3pt Shot: Made (3 PTS) Assist: Westbrook (1 AST)","-105","244","3","0","1","1","","1610612745","200782","4","6","201566","1610612745","2e+05","0021900825"
"14","1st","22","09:53","[GSW] Lee 3pt Shot: Missed","172","220","3","0","1","2","","1610612744","1627814","4","6","","1610612744","220000","0021900825"
"15","1st","23","09:51","[HOU] Tucker Rebound (Off:0 Def:1)","172","220","0","0","0","4","","1610612745","200782","4","6","","1610612744","230000","0021900825"
"16","1st","24","09:43","[HOU 9-4] Westbrook 3pt Shot: Made (3 PTS) Assist: House Jr. (1 AST)","-149","224","3","0","1","1","","1610612745","201566","4","9","1627863","1610612745","240000","0021900825"
"17","1st","26","09:28","[GSW] Chriss Cutting Layup Shot: Missed","-2","30","2","0","98","2","","1610612744","1627737","4","9","","1610612744","260000","0021900825"
"18","1st","27","09:27","[HOU] Covington Rebound (Off:0 Def:1)","-2","30","0","0","0","4","","1610612745","203496","4","9","","1610612744","270000","0021900825"
"19","1st","28","09:21","[HOU 11-4] Covington Running Layup Shot: Made (2 PTS) Assist: Harden (1 AST)","3","13","2","1","41","1","","1610612745","203496","4","11","201935","1610612745","280000","0021900825"
"20","1st","30","09:05","[HOU] House Jr. Foul: Personal (1 PF) (N Buchert)","-6","58","0","0","1","6","1627814","1610612745","1627863","4","11","","1610612744","3e+05","0021900825"
"21","1st","32","09:03","[GSW] Poole Turnover : Out of Bounds - Bad Pass Turnover (1 TO)","11","85","0","0","45","5","","1610612744","1629673","4","11","","1610612744","320000","0021900825"
