"","qrt","evt","cl","de","locX","locY","opt1","opt2","mtype","etype","opid","tid","pid","hs","vs","epid","oftid","ord","id"
"1","1st","2","12:00","Start Period","0","-80","0","0","0","12","","0","0","0","0","","0","20000","0021900453"
"2","1st","4","11:56","Jump Ball Capela vs Bagley III (Tucker gains possession)","0","-80","0","0","0","10","1628963","1610612745","203991","0","0","200782","1610612745","60000","0021900453"
"3","1st","7","11:40","[HOU 2-0] Capela Dunk Shot: Made (2 PTS) Assist: Westbrook (1 AST)","-12","14","2","0","7","1","","1610612745","203991","0","2","201566","1610612745","70000","0021900453"
"4","1st","9","11:21","[SAC] Barnes 3pt Shot: Missed","237","31","3","0","1","2","","1610612758","203084","0","2","","1610612758","90000","0021900453"
"5","1st","10","11:18","[HOU] Westbrook Rebound (Off:0 Def:1)","237","31","0","0","0","4","","1610612745","201566","0","2","","1610612758","1e+05","0021900453"
"6","1st","11","11:12","[SAC] Holmes Foul: Personal (1 PF) (M Smith)","100","-23","0","0","1","6","1627863","1610612758","1626158","0","2","","1610612745","110000","0021900453"
"7","1st","13","11:07","[HOU] Tucker 3pt Shot: Missed","-230","27","3","0","1","2","","1610612745","200782","0","2","","1610612745","130000","0021900453"
"8","1st","14","11:04","[SAC] Fox Rebound (Off:0 Def:1)","-230","27","0","0","0","4","","1610612758","1628368","0","2","","1610612745","140000","0021900453"
"9","1st","15","10:57","[SAC 2-2] Barnes Driving Layup Shot: Made (2 PTS) Assist: Fox (1 AST)","-18","4","2","0","6","1","","1610612758","203084","2","2","1628368","1610612758","150000","0021900453"
"10","1st","17","10:47","[HOU] Capela Layup Shot: Missed","-33","5","2","1","5","2","","1610612745","203991","2","2","","1610612745","170000","0021900453"
"11","1st","18","10:46","[HOU] Capela Rebound (Off:1 Def:0)","-33","5","1","0","0","4","","1610612745","203991","2","2","","1610612745","180000","0021900453"
"12","1st","19","10:43","[HOU 5-2] House Jr. 3pt Shot: Made (3 PTS) Assist: Capela (1 AST)","172","173","3","0","1","1","","1610612745","1627863","2","5","203991","1610612745","190000","0021900453"
"13","1st","21","10:26","[SAC 4-5] Holmes Floating Jump shot: Made (2 PTS) Assist: Barnes (1 AST)","-63","115","2","0","78","1","","1610612758","1626158","4","5","203084","1610612758","210000","0021900453"
"14","1st","23","10:22","Stoppage: Out-of-Bounds","0","-80","0","0","3","20","","0","0","4","5","","1610612745","230000","0021900453"
"15","1st","24","10:18","[HOU] House Jr. 3pt Shot: Missed","227","8","3","0","1","2","","1610612745","1627863","4","5","","1610612745","240000","0021900453"
"16","1st","25","10:14","[SAC] Barnes Rebound (Off:0 Def:1)","227","8","0","0","0","4","","1610612758","203084","4","5","","1610612745","250000","0021900453"
"17","1st","26","10:02","[SAC] Fox 3pt Shot: Missed","-161","189","3","0","1","2","","1610612758","1628368","4","5","","1610612758","260000","0021900453"
"18","1st","27","10:00","[SAC] Team Rebound","-161","189","1","0","0","4","","1610612758","0","4","5","","1610612758","270000","0021900453"
"19","1st","28","10:00","[HOU] Westbrook Foul: Loose Ball (1 PF) (M Davis)","-11","18","0","0","3","6","1626158","1610612745","201566","4","5","","1610612758","280000","0021900453"
"20","1st","30","09:58","[SAC] Hield 3pt Shot: Missed","29","262","3","0","1","2","","1610612758","1627741","4","5","","1610612758","3e+05","0021900453"
"21","1st","31","09:54","[HOU] Capela Rebound (Off:1 Def:1)","29","262","0","0","0","4","","1610612745","203991","4","5","","1610612758","310000","0021900453"
"22","1st","32","09:37","[HOU] Tucker 3pt Shot: Missed","-236","14","3","0","1","2","","1610612745","200782","4","5","","1610612745","320000","0021900453"
"23","1st","33","09:33","[SAC] Holmes Rebound (Off:0 Def:1)","-236","14","0","0","0","4","","1610612758","1626158","4","5","","1610612745","330000","0021900453"
"24","1st","34","09:29","[SAC] Barnes Turnover : Bad Pass (1 TO) Steal:Tucker (1 ST)","13","35","1","0","1","5","200782","1610612758","203084","4","5","","1610612758","340000","0021900453"
"25","1st","36","09:25","[HOU 7-4] Harden Running Layup Shot: Made (2 PTS)","-7","27","2","1","41","1","","1610612745","201935","4","7","","1610612745","360000","0021900453"
"26","1st","37","09:25","[SAC] Holmes Foul: Shooting (2 PF) (1 FTA) (M Davis)","-7","27","0","0","2","6","201935","1610612758","1626158","4","7","","1610612745","370000","0021900453"
"27","1st","39","09:25","[SAC] Holmes Substitution replaced by Bjelica","0","-80","0","0","0","8","","1610612758","1626158","4","7","202357","1610612745","390000","0021900453"
"28","1st","41","09:25","[HOU 8-4] Harden Free Throw 1 of 1 (3 PTS)","0","-80","1","1","10","3","","1610612745","201935","4","8","","1610612745","410000","0021900453"
"29","1st","42","09:13","[SAC] Hield 3pt Shot: Missed","-140","199","3","0","1","2","","1610612758","1627741","4","8","","1610612758","420000","0021900453"
"30","1st","43","09:12","[HOU] Team Rebound","-140","199","0","0","0","4","","1610612745","0","4","8","","1610612758","430000","0021900453"
"31","1st","44","09:12","Stoppage: Out-of-Bounds","0","-80","0","0","3","20","","0","0","4","8","","1610612745","440000","0021900453"
"32","1st","45","09:03","[HOU 10-4] Capela Cutting Layup Shot: Made (4 PTS) Assist: Westbrook (2 AST)","-1","53","2","0","98","1","","1610612745","203991","4","10","201566","1610612745","450000","0021900453"
"33","1st","47","09:03","[SAC] Barnes Foul: Shooting (1 PF) (1 FTA) (M Smith)","-1","53","0","0","2","6","203991","1610612758","203084","4","10","","1610612745","470000","0021900453"
"34","1st","49","09:03","[HOU 11-4] Capela Free Throw 1 of 1 (5 PTS)","0","-80","1","0","10","3","","1610612745","203991","4","11","","1610612745","490000","0021900453"
"35","1st","50","08:44","[SAC] Barnes Driving Layup Shot: Missed","19","18","2","0","6","2","203991","1610612758","203084","4","11","","1610612758","5e+05","0021900453"
"36","1st","52","08:42","[HOU] Capela Rebound (Off:1 Def:2)","19","18","0","0","0","4","","1610612745","203991","4","11","","1610612758","520000","0021900453"
"37","1st","53","08:36","[HOU] Harden 3pt Shot: Missed","154","197","3","0","80","2","","1610612745","201935","4","11","","1610612745","530000","0021900453"
"38","1st","54","08:28","[HOU] Capela Rebound (Off:2 Def:2)","154","197","1","0","0","4","","1610612745","203991","4","11","","1610612745","540000","0021900453"
"39","1st","55","08:28","[HOU 13-4] Capela Tip Dunk Shot: Made (7 PTS)","0","-5","2","0","107","1","","1610612745","203991","4","13","","1610612745","550000","0021900453"
"40","1st","56","08:27","[SAC] Team Timeout : Regular","0","-80","0","0","1","9","","1610612758","1610612758","4","13","","1610612758","560000","0021900453"
"41","1st","57","08:18","[SAC] Hield Floating Jump shot: Missed","-111","21","2","0","78","2","","1610612758","1627741","4","13","","1610612758","570000","0021900453"
