"","qrt","evt","cl","de","locX","locY","opt1","opt2","mtype","etype","opid","tid","pid","hs","vs","epid","oftid","ord","id"
"1","1st","2","12:00","Start Period","0","-80","0","0","0","12","","0","0","0","0","","0","20000","0021900045"
"2","1st","4","11:58","Jump Ball Adams vs Capela (Gilgeous-Alexander gains possession)","0","-80","0","0","0","10","203991","1610612760","203500","0","0","1628983","1610612760","60000","0021900045"
"3","1st","7","11:47","Stoppage: Out-of-Bounds","0","-80","0","0","3","20","","0","0","0","0","","1610612760","70000","0021900045"
"4","1st","8","11:35","[OKC] Adams Turnaround Hook Shot: Missed","77","47","2","0","58","2","200782","1610612760","203500","0","0","","1610612760","80000","0021900045"
"5","1st","10","11:34","[HOU] Tucker Rebound (Off:0 Def:1)","77","47","0","0","0","4","","1610612745","200782","0","0","","1610612760","1e+05","0021900045"
"6","1st","11","11:28","[HOU] Westbrook Driving Finger Roll Layup Shot: Missed","11","22","2","0","75","2","","1610612745","201566","0","0","","1610612745","110000","0021900045"
"7","1st","12","11:27","[OKC] Adams Rebound (Off:0 Def:1)","11","22","0","0","0","4","","1610612760","203500","0","0","","1610612745","120000","0021900045"
"8","1st","13","11:15","[OKC 2-0] Adams Turnaround Bank Hook Shot: Made (2 PTS) Assist: Paul (1 AST)","-22","9","2","0","96","1","","1610612760","203500","0","2","101108","1610612760","130000","0021900045"
"9","1st","15","10:56","[HOU 2-2] Capela Turnaround Hook Shot: Made (2 PTS) Assist: Tucker (1 AST)","53","16","2","0","58","1","","1610612745","203991","2","2","200782","1610612745","150000","0021900045"
"10","1st","17","10:40","[OKC] Gallinari 3pt Shot: Missed","-6","266","3","0","1","2","","1610612760","201568","2","2","","1610612760","170000","0021900045"
"11","1st","18","10:39","[HOU] House Jr. Rebound (Off:0 Def:1)","-6","266","0","0","0","4","","1610612745","1627863","2","2","","1610612760","180000","0021900045"
"12","1st","19","10:25","[HOU] Tucker 3pt Shot: Missed","2","242","3","0","1","2","","1610612745","200782","2","2","","1610612745","190000","0021900045"
"13","1st","20","10:24","[OKC] Ferguson Rebound (Off:0 Def:1)","2","242","0","0","0","4","","1610612760","1628390","2","2","","1610612745","2e+05","0021900045"
"14","1st","21","10:19","[HOU] Tucker Foul: Personal (1 PF) (S Wright)","19","40","0","0","1","6","203500","1610612745","200782","2","2","","1610612760","210000","0021900045"
"15","1st","23","10:10","[OKC 4-2] Adams Dunk Shot: Made (4 PTS) Assist: Gilgeous-Alexander (1 AST)","-4","9","2","0","7","1","","1610612760","203500","2","4","1628983","1610612760","230000","0021900045"
"16","1st","25","09:55","[OKC] Ferguson Foul: Shooting (1 PF) (2 FTA) (S Wright)","-55","9","0","0","2","6","201935","1610612760","1628390","2","4","","1610612745","250000","0021900045"
"17","1st","27","09:55","[HOU] Harden Free Throw 1 of 2 Missed","0","-80","2","0","11","3","","1610612745","201935","2","4","","1610612745","270000","0021900045"
"18","1st","28","09:55","[HOU] Team Rebound","0","-80","1","0","1","4","","1610612745","0","2","4","","1610612745","270001","0021900045"
"19","1st","29","09:55","[HOU 3-4] Harden Free Throw 2 of 2 (1 PTS)","0","-80","1","0","12","3","","1610612745","201935","3","4","","1610612745","290000","0021900045"
"20","1st","30","09:49","[HOU] Tucker Foul: Personal (2 PF) (B Forte)","78","241","0","0","1","6","101108","1610612745","200782","3","4","","1610612760","3e+05","0021900045"
"21","1st","32","09:35","Jump Ball Adams vs Harden (Gallinari gains possession)","0","-80","0","0","0","10","201935","1610612760","203500","3","4","201568","1610612760","340000","0021900045"
"22","1st","35","09:33","[OKC 6-3] Gallinari Jump Shot: Made (2 PTS) Assist: Adams (1 AST)","-193","25","2","0","1","1","","1610612760","201568","3","6","203500","1610612760","350000","0021900045"
"23","1st","37","09:21","[HOU] Harden 3pt Shot: Missed","210","132","3","0","1","2","","1610612745","201935","3","6","","1610612745","370000","0021900045"
"24","1st","38","09:19","[HOU] Team Rebound","210","132","1","0","0","4","","1610612745","0","3","6","","1610612745","380000","0021900045"
"25","1st","39","09:19","Stoppage: Out-of-Bounds","0","-80","0","0","3","20","","0","0","3","6","","1610612745","390000","0021900045"
"26","1st","40","09:10","[HOU] House Jr. 3pt Shot: Missed","232","15","3","0","1","2","","1610612745","1627863","3","6","","1610612745","4e+05","0021900045"
"27","1st","41","09:09","[HOU] Tucker Rebound (Off:1 Def:1)","217","36","1","0","0","4","","1610612745","200782","3","6","","1610612745","410000","0021900045"
"28","1st","42","09:03","[HOU] House Jr. 3pt Shot: Missed","216","124","3","0","1","2","","1610612745","1627863","3","6","","1610612745","420000","0021900045"
"29","1st","43","09:03","[OKC] Team Rebound","216","124","0","0","0","4","","1610612760","0","3","6","","1610612745","430000","0021900045"
"30","1st","44","09:03","Stoppage: Out-of-Bounds","0","-80","0","0","3","20","","0","0","3","6","","1610612760","440000","0021900045"
"31","1st","45","08:46","[OKC] Gilgeous-Alexander Driving Layup Shot: Missed","-29","23","2","0","6","2","1627863","1610612760","1628983","3","6","","1610612760","450000","0021900045"
"32","1st","47","08:45","[HOU] Tucker Rebound (Off:1 Def:2)","-29","23","0","0","0","4","","1610612745","200782","3","6","","1610612760","470000","0021900045"
