"","qrt","evt","cl","de","locX","locY","opt1","opt2","mtype","etype","opid","tid","pid","hs","vs","epid","oftid","ord","id"
"1","1st","2","12:00","Start Period","0","-80","0","0","0","12","","0","0","0","0","","0","20000","0021901304"
"2","1st","4","11:57","Jump Ball Turner vs Covington (Sampson gains possession)","0","-80","0","0","0","10","203496","1610612754","1626167","0","0","203960","1610612754","60000","0021901304"
"3","1st","7","11:45","[IND] Holiday 3pt Shot: Missed","226","25","3","0","1","2","","1610612754","203200","0","0","","1610612754","70000","0021901304"
"4","1st","8","11:43","[HOU] Harden Rebound (Off:0 Def:1)","226","25","0","0","0","4","","1610612745","201935","0","0","","1610612754","80000","0021901304"
"5","1st","9","11:38","[IND] Sampson Foul: Shooting (1 PF) (2 FTA) (E Malloy)","-41","51","0","0","2","6","201935","1610612754","203960","0","0","","1610612745","90000","0021901304"
"6","1st","11","11:38","[HOU 1-0] Harden Free Throw 1 of 2 (1 PTS)","0","-80","1","0","11","3","","1610612745","201935","1","0","","1610612745","110000","0021901304"
"7","1st","12","11:38","[HOU 2-0] Harden Free Throw 2 of 2 (2 PTS)","0","-80","1","0","12","3","","1610612745","201935","2","0","","1610612745","120000","0021901304"
"8","1st","13","11:17","[IND] Holiday Driving Layup Shot: Missed","-55","62","2","0","6","2","","1610612754","1628988","2","0","","1610612754","130000","0021901304"
"9","1st","14","11:13","[HOU] McLemore Rebound (Off:0 Def:1)","-55","62","0","0","0","4","","1610612745","203463","2","0","","1610612754","140000","0021901304"
"10","1st","15","11:06","[HOU] Gordon Turnover : Lost Ball (1 TO) Steal:Sampson (1 ST)","49","80","1","0","2","5","203960","1610612745","201569","2","0","","1610612745","150000","0021901304"
"11","1st","17","10:54","[IND 2-2] Sampson Reverse Layup Shot: Made (2 PTS) Assist: Oladipo (1 AST)","14","1","2","0","44","1","","1610612754","203960","2","2","203506","1610612754","170000","0021901304"
"12","1st","19","10:54","[HOU] Covington Foul: Shooting (1 PF) (1 FTA) (E Malloy)","14","1","0","0","2","6","203960","1610612745","203496","2","2","","1610612754","190000","0021901304"
"13","1st","21","10:54","[IND 3-2] Sampson Free Throw 1 of 1 (3 PTS)","0","-80","1","0","10","3","","1610612754","203960","2","3","","1610612754","210000","0021901304"
"14","1st","22","10:37","[HOU 5-3] Covington 3pt Shot: Made (3 PTS) Assist: Tucker (1 AST)","-133","208","3","0","1","1","","1610612745","203496","5","3","200782","1610612745","220000","0021901304"
"15","1st","24","10:20","[IND] Holiday Layup Shot: Missed","-30","9","2","0","5","2","","1610612754","1628988","5","3","","1610612754","240000","0021901304"
"16","1st","25","10:18","[HOU] Harden Rebound (Off:0 Def:2)","-30","9","0","0","0","4","","1610612745","201935","5","3","","1610612754","250000","0021901304"
"17","1st","26","10:12","[HOU 8-3] Harden 3pt Shot: Made (5 PTS)","38","257","3","0","80","1","","1610612745","201935","8","3","","1610612745","260000","0021901304"
"18","1st","27","09:51","[IND] Turner Turnaround Jump Shot: Missed","91","-15","2","0","47","2","","1610612754","1626167","8","3","","1610612754","270000","0021901304"
"19","1st","28","09:49","[HOU] Harden Rebound (Off:0 Def:3)","91","-15","0","0","0","4","","1610612745","201935","8","3","","1610612754","280000","0021901304"
"20","1st","29","09:47","[HOU] Gordon 3pt Shot: Missed","192","201","3","1","1","2","","1610612745","201569","8","3","","1610612745","290000","0021901304"
"21","1st","30","09:44","[IND] Turner Rebound (Off:0 Def:1)","192","201","0","0","0","4","","1610612754","1626167","8","3","","1610612745","3e+05","0021901304"
"22","1st","31","09:30","[IND 5-8] Turner Driving Finger Roll Layup Shot: Made (2 PTS) Assist: Holiday (1 AST)","38","16","2","0","75","1","","1610612754","1626167","8","5","203200","1610612754","310000","0021901304"
"23","1st","33","09:22","[HOU 10-5] Gordon Cutting Layup Shot: Made (2 PTS) Assist: Harden (1 AST)","17","-4","2","0","98","1","","1610612745","201569","10","5","201935","1610612745","330000","0021901304"
"24","1st","35","09:03","[IND] Turner Driving Layup Shot: Missed","-23","35","2","0","6","2","","1610612754","1626167","10","5","","1610612754","350000","0021901304"
"25","1st","36","08:59","[HOU] Harden Rebound (Off:0 Def:4)","-23","35","0","0","0","4","","1610612745","201935","10","5","","1610612754","360000","0021901304"
"26","1st","37","08:55","[IND] Turner Foul: Shooting (1 PF) (2 FTA) (S Corbin)","66","47","0","0","2","6","203463","1610612754","1626167","10","5","","1610612745","370000","0021901304"
"27","1st","39","08:55","[HOU] McLemore Free Throw 1 of 2 Missed","0","-80","2","0","11","3","","1610612745","203463","10","5","","1610612745","390000","0021901304"
"28","1st","40","08:55","[HOU] Team Rebound","0","-80","1","0","1","4","","1610612745","0","10","5","","1610612745","390001","0021901304"
"29","1st","41","08:55","[HOU 11-5] McLemore Free Throw 2 of 2 (1 PTS)","0","-80","1","0","12","3","","1610612745","203463","11","5","","1610612745","410000","0021901304"
"30","1st","42","08:45","[IND] Oladipo 3pt Shot: Missed","89","237","3","0","79","2","","1610612754","203506","11","5","","1610612754","420000","0021901304"
"31","1st","43","08:43","[HOU] Harden Rebound (Off:0 Def:5)","89","237","0","0","0","4","","1610612745","201935","11","5","","1610612754","430000","0021901304"
"32","1st","44","08:34","[HOU] Harden 3pt Shot: Missed","234","-24","3","0","80","2","","1610612745","201935","11","5","","1610612745","440000","0021901304"
"33","1st","45","08:31","[IND] Holiday Rebound (Off:0 Def:1)","234","-24","0","0","0","4","","1610612754","203200","11","5","","1610612745","450000","0021901304"
"34","1st","46","08:21","[IND] Oladipo Turnover : Lost Ball (1 TO) Steal:Harden (1 ST)","-47","25","1","0","2","5","201935","1610612754","203506","11","5","","1610612754","460000","0021901304"
"35","1st","48","08:17","[HOU 14-5] Covington 3pt Shot: Made (6 PTS) Assist: Harden (2 AST)","-225","71","3","1","2","1","","1610612745","203496","14","5","201935","1610612745","480000","0021901304"
"36","1st","50","08:16","[IND] Team Timeout : Regular","0","-80","0","0","1","9","","1610612754","1610612754","14","5","","1610612754","5e+05","0021901304"
"37","1st","51","08:16","[HOU] Gordon Substitution replaced by Rivers","0","-80","0","0","0","8","","1610612745","201569","14","5","203085","1610612754","510000","0021901304"
"38","1st","53","08:01","[IND] Turner Layup Shot: Missed","-60","58","2","0","5","2","","1610612754","1626167","14","5","","1610612754","530000","0021901304"
"39","1st","54","07:59","[HOU] Harden Rebound (Off:0 Def:6)","-60","58","0","0","0","4","","1610612745","201935","14","5","","1610612754","540000","0021901304"
"40","1st","55","07:56","[HOU 17-5] McLemore 3pt Shot: Made (4 PTS) Assist: Harden (3 AST)","-220","103","3","1","1","1","","1610612745","203463","17","5","201935","1610612745","550000","0021901304"
"41","1st","57","07:38","[HOU] Rivers Foul: Personal (1 PF) (K Lane)","46","234","0","0","1","6","203506","1610612745","203085","17","5","","1610612754","570000","0021901304"
"42","1st","59","07:28","[IND] Holiday 3pt Shot: Missed","-100","241","3","0","79","2","","1610612754","1628988","17","5","","1610612754","590000","0021901304"
"43","1st","60","07:23","[HOU] Rivers Rebound (Off:0 Def:1)","-100","241","0","0","0","4","","1610612745","203085","17","5","","1610612754","6e+05","0021901304"
"44","1st","61","07:15","[HOU 20-5] Rivers 3pt Shot: Made (3 PTS) Assist: Harden (4 AST)","183","172","3","0","1","1","","1610612745","203085","20","5","201935","1610612745","610000","0021901304"
"45","1st","63","07:02","[IND 7-20] Oladipo Driving Finger Roll Layup Shot: Made (2 PTS) Assist: Turner (1 AST)","26","4","2","0","75","1","","1610612754","203506","20","7","1626167","1610612754","630000","0021901304"
"46","1st","65","06:43","[IND] Turner Foul: Personal (2 PF) (S Corbin)","41","120","0","0","1","6","201935","1610612754","1626167","20","7","","1610612745","650000","0021901304"
"47","1st","67","06:43","[HOU] Tucker Substitution replaced by Green","0","-80","0","0","0","8","","1610612745","200782","20","7","201145","1610612745","670000","0021901304"
"48","1st","69","06:43","[IND] Turner Substitution replaced by Sumner","0","-80","0","0","0","8","","1610612754","1626167","20","7","1628410","1610612745","690000","0021901304"
"49","1st","71","06:35","[HOU] Covington Foul: Offensive Charge (2 PF) (E Malloy)","7","50","0","0","26","6","203506","1610612745","203496","20","7","","1610612745","710000","0021901304"
"50","1st","73","06:35","[HOU] Covington Turnover : Offensive Foul Turnover (1 TO)","7","50","0","0","37","5","","1610612745","203496","20","7","","1610612745","730000","0021901304"
"51","1st","74","06:26","[IND 9-20] Sampson Hook Shot: Made (5 PTS) Assist: Holiday (1 AST)","-22","26","2","0","3","1","","1610612754","203960","20","9","1628988","1610612754","740000","0021901304"
"52","1st","76","06:10","Stoppage: Out-of-Bounds","0","-80","0","0","3","20","","0","0","20","9","","1610612745","760000","0021901304"
"53","1st","77","06:05","[IND] Holiday Foul: Shooting (1 PF) (3 FTA) (K Lane)","-190","155","0","0","2","6","201935","1610612754","203200","20","9","","1610612745","770000","0021901304"
"54","1st","79","06:05","[HOU 21-9] Harden Free Throw 1 of 3 (6 PTS)","0","-80","1","0","13","3","","1610612745","201935","21","9","","1610612745","790000","0021901304"
