"","qrt","evt","cl","de","locX","locY","opt1","opt2","mtype","etype","opid","tid","pid","hs","vs","epid","oftid","ord","id"
"1","1st","2","12:00","Start Period","0","-80","0","0","0","12","","0","0","0","0","","0","20000","0021901248"
"2","1st","4","11:57","Jump Ball Lopez vs Covington (Antetokounmpo gains possession)","0","-80","0","0","0","10","203496","1610612749","201572","0","0","203507","1610612749","60000","0021901248"
"3","1st","7","11:46","[MIL 3-0] Middleton 3pt Shot: Made (3 PTS) Assist: Antetokounmpo (1 AST)","-24","258","3","0","80","1","","1610612749","203114","0","3","203507","1610612749","70000","0021901248"
"4","1st","9","11:33","[HOU 2-3] House Jr. Alley Oop Dunk Shot: Made (2 PTS) Assist: Westbrook (1 AST)","0","3","2","0","52","1","","1610612745","1627863","2","3","201566","1610612745","90000","0021901248"
"5","1st","11","11:18","[MIL 6-2] Antetokounmpo 3pt Shot: Made (3 PTS)","84","251","3","0","79","1","","1610612749","203507","2","6","","1610612749","110000","0021901248"
"6","1st","12","11:09","[HOU 4-6] Harden Driving Floating Jump Shot: Made (2 PTS)","3","81","2","0","101","1","","1610612745","201935","4","6","","1610612745","120000","0021901248"
"7","1st","13","11:09","[MIL] DiVincenzo Foul: Shooting (1 PF) (1 FTA) (A Smith)","3","76","0","0","2","6","201935","1610612749","1628978","4","6","","1610612745","130000","0021901248"
"8","1st","15","11:09","[HOU] Harden Free Throw 1 of 1 Missed","0","-80","2","0","10","3","","1610612745","201935","4","6","","1610612745","150000","0021901248"
"9","1st","16","11:07","[MIL] Antetokounmpo Rebound (Off:0 Def:1)","0","-80","0","0","0","4","","1610612749","203507","4","6","","1610612745","150001","0021901248"
"10","1st","17","10:51","[MIL] Lopez 3pt Shot: Missed","-228","6","3","0","1","2","","1610612749","201572","4","6","","1610612749","170000","0021901248"
"11","1st","18","10:46","[HOU] Covington Rebound (Off:0 Def:1)","-228","6","0","0","0","4","","1610612745","203496","4","6","","1610612749","180000","0021901248"
"12","1st","19","10:24","[HOU] House Jr. Pullup Jump shot: Missed","-151","62","2","0","79","2","","1610612745","1627863","4","6","","1610612745","190000","0021901248"
"13","1st","20","10:21","[MIL] Antetokounmpo Rebound (Off:0 Def:2)","-151","62","0","0","0","4","","1610612749","203507","4","6","","1610612745","2e+05","0021901248"
"14","1st","21","10:12","[MIL] Antetokounmpo Turnaround Fadeaway shot: Missed","71","42","2","0","86","2","","1610612749","203507","4","6","","1610612749","210000","0021901248"
"15","1st","22","10:10","[HOU] Westbrook Rebound (Off:0 Def:1)","71","42","0","0","0","4","","1610612745","201566","4","6","","1610612749","220000","0021901248"
"16","1st","23","09:59","[HOU] House Jr. 3pt Shot: Missed","-225","23","3","0","1","2","","1610612745","1627863","4","6","","1610612745","230000","0021901248"
"17","1st","24","09:55","[MIL] Antetokounmpo Rebound (Off:0 Def:3)","-225","23","0","0","0","4","","1610612749","203507","4","6","","1610612745","240000","0021901248"
"18","1st","25","09:37","[MIL 8-4] Middleton Driving Layup Shot: Made (5 PTS) Assist: Antetokounmpo (2 AST)","-16","3","2","0","6","1","","1610612749","203114","4","8","203507","1610612749","250000","0021901248"
"19","1st","27","09:29","[HOU] Westbrook Pullup Jump shot: Missed","106","140","2","0","79","2","","1610612745","201566","4","8","","1610612745","270000","0021901248"
"20","1st","28","09:26","[MIL] Lopez Rebound (Off:0 Def:1)","106","140","0","0","0","4","","1610612749","201572","4","8","","1610612745","280000","0021901248"
"21","1st","29","09:19","[MIL 10-4] Middleton Driving Layup Shot: Made (7 PTS)","-19","5","2","0","6","1","","1610612749","203114","4","10","","1610612749","290000","0021901248"
"22","1st","30","09:06","[HOU] Tucker 3pt Shot: Missed","-227","5","3","0","1","2","","1610612745","200782","4","10","","1610612745","3e+05","0021901248"
"23","1st","31","09:02","[MIL] Lopez Rebound (Off:0 Def:2)","-227","5","0","0","0","4","","1610612749","201572","4","10","","1610612745","310000","0021901248"
"24","1st","32","08:55","[MIL 12-4] Antetokounmpo Driving Finger Roll Layup Shot: Made (5 PTS)","-8","0","2","0","75","1","","1610612749","203507","4","12","","1610612749","320000","0021901248"
"25","1st","33","08:55","[HOU] Covington Foul: Shooting (1 PF) (1 FTA) (Z Zarba)","-17","1","0","0","2","6","203507","1610612745","203496","4","12","","1610612749","330000","0021901248"
"26","1st","35","08:55","[MIL] Antetokounmpo Free Throw 1 of 1 Missed","0","-80","2","0","10","3","","1610612749","203507","4","12","","1610612749","350000","0021901248"
"27","1st","36","08:53","[MIL] Middleton Rebound (Off:1 Def:0)","0","-80","1","0","0","4","","1610612749","203114","4","12","","1610612749","350001","0021901248"
"28","1st","37","08:51","[MIL 14-4] Antetokounmpo Jump Shot: Made (7 PTS) Assist: Middleton (1 AST)","7","148","2","0","1","1","","1610612749","203507","4","14","203114","1610612749","370000","0021901248"
"29","1st","39","08:40","[HOU 6-14] Westbrook Pullup Jump shot: Made (2 PTS)","-63","149","2","0","79","1","","1610612745","201566","6","14","","1610612745","390000","0021901248"
"30","1st","40","08:21","[MIL] Antetokounmpo Foul: Offensive Charge (1 PF) (A Smith)","35","115","0","0","26","6","1627863","1610612749","203507","6","14","","1610612749","4e+05","0021901248"
"31","1st","42","08:21","[MIL] Antetokounmpo Turnover : Offensive Foul Turnover (1 TO)","35","115","0","0","37","5","","1610612749","203507","6","14","","1610612749","420000","0021901248"
"32","1st","43","08:21","Instant Replay - Altercation Ruling","0","-80","0","0","2","18","","0","0","6","14","","1610612745","430000","0021901248"
"33","1st","44","08:07","[HOU 9-14] Covington 3pt Shot: Made (3 PTS) Assist: Harden (1 AST)","225","29","3","0","1","1","","1610612745","203496","9","14","201935","1610612745","440000","0021901248"
"34","1st","46","07:51","[MIL] Antetokounmpo 3pt Shot: Missed","-143","227","3","0","79","2","","1610612749","203507","9","14","","1610612749","460000","0021901248"
"35","1st","47","07:48","[HOU] Covington Rebound (Off:0 Def:2)","-143","227","0","0","0","4","","1610612745","203496","9","14","","1610612749","470000","0021901248"
"36","1st","48","07:41","[HOU] Harden 3pt Shot: Missed","175","204","3","0","80","2","","1610612745","201935","9","14","","1610612745","480000","0021901248"
"37","1st","49","07:39","[MIL] Lopez Rebound (Off:0 Def:3)","175","204","0","0","0","4","","1610612749","201572","9","14","","1610612745","490000","0021901248"
"38","1st","50","07:27","[HOU] Covington Foul: Shooting (2 PF) (2 FTA) (Z Zarba)","151","108","0","0","2","6","201572","1610612745","203496","9","14","","1610612749","5e+05","0021901248"
"39","1st","52","07:27","[MIL 15-9] Lopez Free Throw 1 of 2 (1 PTS)","0","-80","1","0","11","3","","1610612749","201572","9","15","","1610612749","520000","0021901248"
"40","1st","57","07:27","[MIL 16-9] Lopez Free Throw 2 of 2 (2 PTS)","0","-80","1","0","12","3","","1610612749","201572","9","16","","1610612749","525000","0021901248"
"41","1st","53","07:27","[MIL] Antetokounmpo Substitution replaced by Williams","0","-80","0","0","0","8","","1610612749","203507","9","16","101107","1610612745","530000","0021901248"
"42","1st","54","07:27","[MIL] DiVincenzo Substitution replaced by G Hill","0","-80","0","0","0","8","","1610612749","1628978","9","16","201588","1610612745","540000","0021901248"
"43","1st","58","07:20","[HOU] Westbrook Driving Layup Shot: Missed","22","3","2","0","6","2","201572","1610612745","201566","9","16","","1610612745","565000","0021901248"
"44","1st","60","07:20","[HOU] Team Rebound","22","3","1","0","0","4","","1610612745","0","9","16","","1610612745","568750","0021901248"
"45","1st","61","07:20","Stoppage: Out-of-Bounds","0","-80","0","0","3","20","","0","0","9","16","","1610612745","610000","0021901248"
"46","1st","62","07:12","[HOU] Westbrook Jump Shot: Missed","-122","63","2","0","1","2","","1610612745","201566","9","16","","1610612745","620000","0021901248"
"47","1st","63","07:10","[MIL] Middleton Rebound (Off:1 Def:1)","-122","63","0","0","0","4","","1610612749","203114","9","16","","1610612745","630000","0021901248"
"48","1st","64","06:57","[HOU] Tucker Foul: Shooting (1 PF) (3 FTA) (T Brown)","167","177","0","0","2","6","203114","1610612745","200782","9","16","","1610612749","640000","0021901248"
"49","1st","66","06:57","[HOU] Team Timeout : Regular","0","-80","0","0","1","9","","1610612745","1610612745","9","16","","1610612749","660000","0021901248"
"50","1st","67","06:57","[HOU] Covington Substitution replaced by Green","0","-80","0","0","0","8","","1610612745","203496","9","16","201145","1610612749","670000","0021901248"
"51","1st","68","06:57","[HOU] House Jr. Substitution replaced by McLemore","0","-80","0","0","0","8","","1610612745","1627863","9","16","203463","1610612749","680000","0021901248"
"52","1st","71","06:57","[MIL 17-9] Middleton Free Throw 1 of 3 (8 PTS)","0","-80","1","0","13","3","","1610612749","203114","9","17","","1610612749","710000","0021901248"
"53","1st","72","06:57","[MIL 18-9] Middleton Free Throw 2 of 3 (9 PTS)","0","-80","1","0","14","3","","1610612749","203114","9","18","","1610612749","720000","0021901248"
"54","1st","73","06:57","[MIL 19-9] Middleton Free Throw 3 of 3 (10 PTS)","0","-80","1","0","15","3","","1610612749","203114","9","19","","1610612749","730000","0021901248"
"55","1st","74","06:46","[HOU] Tucker 3pt Shot: Missed","28","254","3","0","1","2","","1610612745","200782","9","19","","1610612745","740000","0021901248"
"56","1st","75","06:43","[MIL] Lopez Rebound (Off:0 Def:4)","28","254","0","0","0","4","","1610612749","201572","9","19","","1610612745","750000","0021901248"
"57","1st","76","06:32","[MIL 21-9] Lopez Jump Bank Shot: Made (4 PTS) Assist: G Hill (1 AST)","-131","36","2","0","66","1","","1610612749","201572","9","21","201588","1610612749","760000","0021901248"
"58","1st","78","06:10","[HOU] Tucker Reverse Layup Shot: Missed","-5","9","2","0","44","2","","1610612745","200782","9","21","","1610612745","780000","0021901248"
"59","1st","79","06:07","[HOU] Tucker Rebound (Off:1 Def:0)","-5","9","1","0","0","4","","1610612745","200782","9","21","","1610612745","790000","0021901248"
"60","1st","80","06:07","[HOU 11-21] Tucker Tip Layup Shot: Made (2 PTS)","0","-5","2","0","97","1","","1610612745","200782","11","21","","1610612745","8e+05","0021901248"
"61","1st","81","05:52","[MIL] Middleton Turnover : Bad Pass (1 TO) Steal:Green (1 ST)","-25","117","1","0","1","5","201145","1610612749","203114","11","21","","1610612749","810000","0021901248"
"62","1st","83","05:48","[HOU] Harden Foul: Offensive Charge (1 PF) (Z Zarba)","-16","-7","0","0","26","6","203114","1610612745","201935","11","21","","1610612745","830000","0021901248"
"63","1st","85","05:48","[HOU] Harden Turnover : Offensive Foul Turnover (1 TO)","-16","-7","0","0","37","5","","1610612745","201935","11","21","","1610612745","850000","0021901248"
"64","1st","86","05:48","[HOU] Westbrook Substitution replaced by Rivers","0","-80","0","0","0","8","","1610612745","201566","11","21","203085","1610612749","860000","0021901248"
"65","1st","87","05:48","[MIL] Matthews Substitution replaced by Brown","0","-80","0","0","0","8","","1610612749","202083","11","21","1628425","1610612749","870000","0021901248"
"66","1st","90","05:35","[MIL] Williams 3pt Shot: Missed","-41","268","3","0","1","2","","1610612749","101107","11","21","","1610612749","9e+05","0021901248"
"67","1st","91","05:31","[HOU] Rivers Rebound (Off:0 Def:1)","-41","268","0","0","0","4","","1610612745","203085","11","21","","1610612749","910000","0021901248"
"68","1st","92","05:25","[HOU] Harden 3pt Shot: Missed","-52","277","3","1","80","2","","1610612745","201935","11","21","","1610612745","920000","0021901248"
"69","1st","93","05:22","[MIL] Brown Rebound (Off:0 Def:1)","-52","277","0","0","0","4","","1610612749","1628425","11","21","","1610612745","930000","0021901248"
"70","1st","94","05:14","[MIL 24-11] Middleton 3pt Shot: Made (13 PTS)","84","240","3","0","1","1","","1610612749","203114","11","24","","1610612749","940000","0021901248"
"71","1st","95","05:00","[HOU 14-24] McLemore 3pt Shot: Made (3 PTS) Assist: Green (1 AST)","-209","131","3","0","1","1","","1610612745","203463","14","24","201145","1610612745","950000","0021901248"
"72","1st","97","04:33","[MIL] Lopez Turnaround Jump Shot: Missed","-70","89","2","0","47","2","","1610612749","201572","14","24","","1610612749","970000","0021901248"
"73","1st","98","04:31","[HOU] Rivers Rebound (Off:0 Def:2)","-70","89","0","0","0","4","","1610612745","203085","14","24","","1610612749","980000","0021901248"
"74","1st","99","04:24","[MIL] Brown Foul: Shooting (1 PF) (2 FTA) (T Brown)","27","24","0","0","2","6","203085","1610612749","1628425","14","24","","1610612745","990000","0021901248"
"75","1st","101","04:24","[HOU 15-24] Rivers Free Throw 1 of 2 (1 PTS)","0","-80","1","0","11","3","","1610612745","203085","15","24","","1610612745","1010000","0021901248"
"76","1st","102","04:24","[MIL] Lopez Substitution replaced by Korver","0","-80","0","0","0","8","","1610612749","201572","15","24","2594","1610612745","1020000","0021901248"
"77","1st","103","04:24","[MIL] Middleton Substitution replaced by Lopez","0","-80","0","0","0","8","","1610612749","203114","15","24","201577","1610612745","1030000","0021901248"
"78","1st","106","04:24","[HOU 16-24] Rivers Free Throw 2 of 2 (2 PTS)","0","-80","1","0","12","3","","1610612745","203085","16","24","","1610612745","1060000","0021901248"
"79","1st","107","04:05","[MIL] Williams Turnover : Lost Ball (1 TO) Steal:McLemore (1 ST)","-137","50","1","0","2","5","203463","1610612749","101107","16","24","","1610612749","1070000","0021901248"
"80","1st","109","04:00","[HOU] McLemore Running Layup Shot: Missed","8","8","2","1","41","2","101107","1610612745","203463","16","24","","1610612745","1090000","0021901248"
"81","1st","111","03:56","[HOU] Harden Rebound (Off:1 Def:0)","8","8","1","0","0","4","","1610612745","201935","16","24","","1610612745","1110000","0021901248"
"82","1st","112","03:56","[HOU 18-24] Harden Tip Layup Shot: Made (4 PTS)","0","-5","2","0","97","1","","1610612745","201935","18","24","","1610612745","1120000","0021901248"
"83","1st","113","03:34","[MIL 26-18] Lopez Layup Shot: Made (2 PTS) Assist: G Hill (2 AST)","-2","5","2","0","5","1","","1610612749","201577","18","26","201588","1610612749","1130000","0021901248"
"84","1st","115","03:13","[HOU] McLemore 3pt Shot: Missed","188","173","3","0","1","2","","1610612745","203463","18","26","","1610612745","1150000","0021901248"
"85","1st","116","03:13","[HOU] Tucker Rebound (Off:2 Def:0)","188","173","1","0","0","4","","1610612745","200782","18","26","","1610612745","1160000","0021901248"
"86","1st","117","02:58","[MIL] G Hill Foul: Shooting (1 PF) (3 FTA) (T Brown)","-108","245","0","0","2","6","201935","1610612749","201588","18","26","","1610612745","1170000","0021901248"
"87","1st","119","02:58","[MIL] Team Timeout : Regular","0","-80","0","0","1","9","","1610612749","1610612749","18","26","","1610612745","1190000","0021901248"
"88","1st","120","02:58","[HOU] Tucker Substitution replaced by Westbrook","0","-80","0","0","0","8","","1610612745","200782","18","26","201566","1610612745","1200000","0021901248"
"89","1st","121","02:58","[MIL] Williams Substitution replaced by Antetokounmpo","0","-80","0","0","0","8","","1610612749","101107","18","26","203507","1610612745","1210000","0021901248"
"90","1st","124","02:58","[HOU 19-26] Harden Free Throw 1 of 3 (5 PTS)","0","-80","1","0","13","3","","1610612745","201935","19","26","","1610612745","1240000","0021901248"
"91","1st","125","02:58","[HOU 20-26] Harden Free Throw 2 of 3 (6 PTS)","0","-80","1","0","14","3","","1610612745","201935","20","26","","1610612745","1250000","0021901248"
"92","1st","126","02:58","[HOU 21-26] Harden Free Throw 3 of 3 (7 PTS)","0","-80","1","0","15","3","","1610612745","201935","21","26","","1610612745","1260000","0021901248"
