"","qrt","evt","cl","de","locX","locY","opt1","opt2","mtype","etype","opid","tid","pid","hs","vs","epid","oftid","ord","id"
"1","1st","2","12:00","Start Period","0","-80","0","0","0","12","","0","0","0","0","","0","20000","0021900419"
"2","1st","4","11:57","Jump Ball Zubac vs Capela (Harkless gains possession)","0","-80","0","0","0","10","203991","1610612746","1627826","0","0","203090","1610612746","60000","0021900419"
"3","1st","7","11:38","[LAC] George Pullup Jump shot: Missed","-85","98","2","0","79","2","","1610612746","202331","0","0","","1610612746","70000","0021900419"
"4","1st","8","11:35","[HOU] Tucker Rebound (Off:0 Def:1)","-85","98","0","0","0","4","","1610612745","200782","0","0","","1610612746","80000","0021900419"
"5","1st","9","11:30","[HOU] Westbrook Running Layup Shot: Missed","4","17","2","1","41","2","202331","1610612745","201566","0","0","","1610612745","90000","0021900419"
"6","1st","11","11:28","[LAC] George Rebound (Off:0 Def:1)","4","17","0","0","0","4","","1610612746","202331","0","0","","1610612745","110000","0021900419"
"7","1st","12","11:19","[LAC] Zubac Floating Jump shot: Missed","5","68","2","0","78","2","","1610612746","1627826","0","0","","1610612746","120000","0021900419"
"8","1st","13","11:16","[HOU] Tucker Rebound (Off:0 Def:2)","5","68","0","0","0","4","","1610612745","200782","0","0","","1610612746","130000","0021900419"
"9","1st","14","11:06","[HOU] Harden Driving Floating Jump Shot: Missed","42","83","2","0","101","2","203090","1610612745","201935","0","0","","1610612745","140000","0021900419"
"10","1st","16","11:06","[HOU] Tucker Rebound (Off:1 Def:2)","42","83","1","0","0","4","","1610612745","200782","0","0","","1610612745","160000","0021900419"
"11","1st","17","11:06","Stoppage: Out-of-Bounds","0","-80","0","0","3","20","","0","0","0","0","","1610612745","170000","0021900419"
"12","1st","18","10:56","[HOU 2-0] Westbrook Pullup Jump shot: Made (2 PTS)","-172","25","2","0","79","1","","1610612745","201566","0","2","","1610612745","180000","0021900419"
"13","1st","19","10:38","[LAC 2-2] George Step Back Jump shot: Made (2 PTS)","45","99","2","0","80","1","","1610612746","202331","2","2","","1610612746","190000","0021900419"
"14","1st","20","10:28","[HOU 4-2] Tucker Driving Floating Jump Shot: Made (2 PTS) Assist: House Jr. (1 AST)","-96","32","2","1","101","1","","1610612745","200782","2","4","1627863","1610612745","2e+05","0021900419"
"15","1st","22","10:09","[LAC 5-4] Leonard 3pt Shot: Made (3 PTS) Assist: Harkless (1 AST)","141","202","3","0","79","1","","1610612746","202695","5","4","203090","1610612746","220000","0021900419"
"16","1st","24","09:48","[HOU] House Jr. Turnover : Lost Ball (1 TO) Steal:George (1 ST)","-175","62","1","0","2","5","202331","1610612745","1627863","5","4","","1610612745","240000","0021900419"
"17","1st","26","09:46","[HOU] Tucker Foul: Shooting (1 PF) (2 FTA) (J Orr)","60","52","0","0","2","6","202695","1610612745","200782","5","4","","1610612746","260000","0021900419"
"18","1st","28","09:46","[LAC] Leonard Free Throw 1 of 2 Missed","0","-80","2","1","11","3","","1610612746","202695","5","4","","1610612746","280000","0021900419"
"19","1st","29","09:46","[LAC] Team Rebound","0","-80","1","0","1","4","","1610612746","0","5","4","","1610612746","280001","0021900419"
"20","1st","30","09:46","[LAC 6-4] Leonard Free Throw 2 of 2 (4 PTS)","0","-80","1","1","12","3","","1610612746","202695","6","4","","1610612746","3e+05","0021900419"
"21","1st","31","09:32","[HOU] Harden 3pt Shot: Missed","144","214","3","0","80","2","201976","1610612745","201935","6","4","","1610612745","310000","0021900419"
"22","1st","33","09:30","[LAC] Zubac Rebound (Off:0 Def:1)","144","214","0","0","0","4","","1610612746","1627826","6","4","","1610612745","330000","0021900419"
"23","1st","34","09:29","[LAC] Zubac Turnover : Out of Bounds - Bad Pass Turnover (1 TO)","213","72","0","0","45","5","","1610612746","1627826","6","4","","1610612746","340000","0021900419"
"24","1st","35","09:15","[HOU] Westbrook Driving Layup Shot: Missed","-18","15","2","0","6","2","","1610612745","201566","6","4","","1610612745","350000","0021900419"
"25","1st","36","09:10","[HOU] House Jr. Rebound (Off:1 Def:0)","-18","15","1","0","0","4","","1610612745","1627863","6","4","","1610612745","360000","0021900419"
"26","1st","37","09:05","[HOU] Tucker Cutting Layup Shot: Missed","3","17","2","0","98","2","","1610612745","200782","6","4","","1610612745","370000","0021900419"
"27","1st","38","09:03","[LAC] George Rebound (Off:0 Def:2)","3","17","0","0","0","4","","1610612746","202331","6","4","","1610612745","380000","0021900419"
"28","1st","39","08:54","[LAC] George Driving Layup Shot: Missed","20","15","2","0","6","2","203991","1610612746","202331","6","4","","1610612746","390000","0021900419"
"29","1st","41","08:51","[HOU] Westbrook Rebound (Off:0 Def:1)","20","15","0","0","0","4","","1610612745","201566","6","4","","1610612746","410000","0021900419"
"30","1st","43","08:31","[HOU 7-6] Harden 3pt Shot: Made (3 PTS)","-163","218","3","0","80","1","","1610612745","201935","6","7","","1610612745","430000","0021900419"
"31","1st","44","08:24","[LAC] Zubac Driving Layup Shot: Missed","-10","21","2","0","6","2","201935","1610612746","1627826","6","7","","1610612746","440000","0021900419"
"32","1st","46","08:24","[HOU] Westbrook Rebound (Off:0 Def:2)","-10","21","0","0","0","4","","1610612745","201566","6","7","","1610612746","460000","0021900419"
"33","1st","47","08:23","[HOU] Westbrook Turnover : Bad Pass (1 TO) Steal:Beverley (1 ST)","-58","246","1","0","1","5","201976","1610612745","201566","6","7","","1610612745","470000","0021900419"
"34","1st","49","08:20","[LAC 8-7] Beverley Driving Dunk Shot: Made (2 PTS) Assist: Zubac (1 AST)","-4","8","2","1","9","1","","1610612746","201976","8","7","1627826","1610612746","490000","0021900419"
"35","1st","51","07:58","[HOU 9-8] Capela Driving Dunk Shot: Made (2 PTS) Assist: Harden (1 AST)","-11","11","2","0","9","1","","1610612745","203991","8","9","201935","1610612745","510000","0021900419"
"36","1st","53","07:48","[LAC] George 3pt Shot: Missed","82","256","3","0","1","2","","1610612746","202331","8","9","","1610612746","530000","0021900419"
"37","1st","54","07:46","[HOU] Tucker Rebound (Off:1 Def:3)","82","256","0","0","0","4","","1610612745","200782","8","9","","1610612746","540000","0021900419"
"38","1st","55","07:34","[LAC] Harkless Foul: Shooting (1 PF) (2 FTA) (J Orr)","-67","113","0","0","2","6","201935","1610612746","203090","8","9","","1610612745","550000","0021900419"
"39","1st","57","07:34","[HOU 10-8] Harden Free Throw 1 of 2 (4 PTS)","0","-80","1","0","11","3","","1610612745","201935","8","10","","1610612745","570000","0021900419"
"40","1st","58","07:34","[HOU 11-8] Harden Free Throw 2 of 2 (5 PTS)","0","-80","1","0","12","3","","1610612745","201935","8","11","","1610612745","580000","0021900419"
"41","1st","59","07:24","[HOU] Capela Foul: Personal (1 PF) (J Orr)","187","135","0","0","1","6","202695","1610612745","203991","8","11","","1610612746","590000","0021900419"
"42","1st","61","07:20","[LAC] George Turnover : Bad Pass (1 TO) Steal:Capela (1 ST)","41","222","1","0","1","5","203991","1610612746","202331","8","11","","1610612746","610000","0021900419"
"43","1st","63","07:03","[HOU 14-8] House Jr. 3pt Shot: Made (3 PTS) Assist: Harden (2 AST)","120","222","3","0","1","1","","1610612745","1627863","8","14","201935","1610612745","630000","0021900419"
"44","1st","65","06:48","[LAC] Zubac Turnover : Out of Bounds - Bad Pass Turnover (2 TO)","145","98","0","0","45","5","","1610612746","1627826","8","14","","1610612746","650000","0021900419"
"45","1st","66","06:48","[LAC] Team Timeout : Regular","0","-80","0","0","1","9","","1610612746","1610612746","8","14","","1610612745","660000","0021900419"
"46","1st","67","06:28","[HOU 16-8] Tucker Floating Jump shot: Made (4 PTS) Assist: House Jr. (2 AST)","-63","24","2","0","78","1","","1610612745","200782","8","16","1627863","1610612745","670000","0021900419"
"47","1st","69","06:10","Stoppage: Out-of-Bounds","0","-80","0","0","3","20","","0","0","8","16","","1610612746","690000","0021900419"
"48","1st","70","06:10","[HOU] House Jr. Substitution replaced by Clark","0","-80","0","0","0","8","","1610612745","1627863","8","16","1629109","1610612746","7e+05","0021900419"
"49","1st","71","06:10","[HOU] Capela Substitution replaced by McLemore","0","-80","0","0","0","8","","1610612745","203991","8","16","203463","1610612746","710000","0021900419"
