"","qrt","evt","cl","de","locX","locY","opt1","opt2","mtype","etype","opid","tid","pid","hs","vs","epid","oftid","ord","id"
"1","1st","2","12:00","Start Period","0","-80","0","0","0","12","","0","0","0","0","","0","20000","0021900774"
"2","1st","4","11:55","Jump Ball Ayton vs Harden (Rubio gains possession)","0","-80","0","0","0","10","201935","1610612756","1629028","0","0","201937","1610612756","60000","0021900774"
"3","1st","7","11:48","[PHX] Ayton Turnover : 3 Second Violation (1 TO)","-8","29","0","0","8","5","","1610612756","1629028","0","0","","1610612756","70000","0021900774"
"4","1st","8","11:36","[HOU 2-0] Gordon Driving Layup Shot: Made (2 PTS)","7","7","2","0","6","1","","1610612745","201569","0","2","","1610612745","80000","0021900774"
"5","1st","9","11:23","[PHX 2-2] Ayton Alley Oop Dunk Shot: Made (2 PTS) Assist: Rubio (1 AST)","-1","4","2","0","52","1","","1610612756","1629028","2","2","201937","1610612756","90000","0021900774"
"6","1st","11","11:15","[HOU] Gordon 3pt Shot: Missed","-75","250","3","0","1","2","","1610612745","201569","2","2","","1610612745","110000","0021900774"
"7","1st","12","11:11","[PHX] Rubio Rebound (Off:0 Def:1)","-75","250","0","0","0","4","","1610612756","201937","2","2","","1610612745","120000","0021900774"
"8","1st","13","10:56","[PHX 4-2] Oubre Jr. Cutting Layup Shot: Made (2 PTS) Assist: Ayton (1 AST)","5","-2","2","0","98","1","","1610612756","1626162","4","2","1629028","1610612756","130000","0021900774"
"9","1st","15","10:45","[PHX] Bridges Foul: Shooting (1 PF) (3 FTA) (B Barnaky)","-49","246","0","0","2","6","201935","1610612756","1628969","4","2","","1610612745","150000","0021900774"
"10","1st","17","10:45","[HOU 3-4] Harden Free Throw 1 of 3 (1 PTS)","0","-80","1","0","13","3","","1610612745","201935","4","3","","1610612745","170000","0021900774"
"11","1st","18","10:45","[HOU 4-4] Harden Free Throw 2 of 3 (2 PTS)","0","-80","1","0","14","3","","1610612745","201935","4","4","","1610612745","180000","0021900774"
"12","1st","19","10:45","[HOU 5-4] Harden Free Throw 3 of 3 (3 PTS)","0","-80","1","0","15","3","","1610612745","201935","4","5","","1610612745","190000","0021900774"
"13","1st","20","10:33","[PHX 7-5] Bridges 3pt Shot: Made (3 PTS) Assist: Rubio (2 AST)","-232","11","3","0","1","1","","1610612756","1628969","7","5","201937","1610612756","2e+05","0021900774"
"14","1st","22","10:14","[HOU 8-7] Covington 3pt Shot: Made (3 PTS) Assist: House Jr. (1 AST)","-113","223","3","0","1","1","","1610612745","203496","7","8","1627863","1610612745","220000","0021900774"
"15","1st","24","09:53","[PHX] Ayton Turnover : Out of Bounds Lost Ball Turnover (2 TO)","-56","1","0","0","40","5","","1610612756","1629028","7","8","","1610612756","240000","0021900774"
"16","1st","25","09:45","[HOU] Harden 3pt Shot: Missed","123","218","3","0","80","2","","1610612745","201935","7","8","","1610612745","250000","0021900774"
"17","1st","26","09:43","[HOU] House Jr. Rebound (Off:1 Def:0)","123","218","1","0","0","4","","1610612745","1627863","7","8","","1610612745","260000","0021900774"
"18","1st","27","09:37","[HOU] Tucker Floating Jump shot: Missed","51","87","2","0","78","2","1629028","1610612745","200782","7","8","","1610612745","270000","0021900774"
"19","1st","29","09:34","[PHX] Booker Rebound (Off:0 Def:1)","51","87","0","0","0","4","","1610612756","1626164","7","8","","1610612745","290000","0021900774"
"20","1st","30","09:30","[PHX 10-8] Rubio 3pt Shot: Made (3 PTS) Assist: Bridges (1 AST)","-230","16","3","1","2","1","","1610612756","201937","10","8","1628969","1610612756","3e+05","0021900774"
