"","qrt","evt","cl","de","locX","locY","opt1","opt2","mtype","etype","opid","tid","pid","hs","vs","epid","oftid","ord","id"
"1","1st","2","12:00","Start Period","0","-80","0","0","0","12","","0","0","0","0","","0","20000","0021900193"
"2","1st","4","11:57","Jump Ball Whiteside vs Capela (Hood gains possession)","0","-80","0","0","0","10","203991","1610612757","202355","0","0","203918","1610612757","60000","0021900193"
"3","1st","7","11:42","[POR] Hood Step Back Jump shot: Missed","-175","6","2","0","80","2","","1610612757","203918","0","0","","1610612757","70000","0021900193"
"4","1st","8","11:39","[HOU] Westbrook Rebound (Off:0 Def:1)","-175","6","0","0","0","4","","1610612745","201566","0","0","","1610612757","80000","0021900193"
"5","1st","9","11:33","[HOU] Capela Cutting Layup Shot: Missed","-21","21","2","0","98","2","202355","1610612745","203991","0","0","","1610612745","90000","0021900193"
"6","1st","11","11:30","[POR] Lillard Rebound (Off:0 Def:1)","-21","21","0","0","0","4","","1610612757","203081","0","0","","1610612745","110000","0021900193"
"7","1st","12","11:14","[POR] McCollum 3pt Shot: Missed","131","225","3","0","1","2","","1610612757","203468","0","0","","1610612757","120000","0021900193"
"8","1st","13","11:11","[HOU] Capela Rebound (Off:0 Def:1)","131","225","0","0","0","4","","1610612745","203991","0","0","","1610612757","130000","0021900193"
"9","1st","14","10:56","[HOU] Harden Turnover : Lost Ball (1 TO) Steal:Hood (1 ST)","-35","152","1","0","2","5","203918","1610612745","201935","0","0","","1610612745","140000","0021900193"
"10","1st","16","10:49","[POR 2-0] McCollum Cutting Layup Shot: Made (2 PTS) Assist: Little (1 AST)","25","11","2","0","98","1","","1610612757","203468","0","2","1629642","1610612757","160000","0021900193"
"11","1st","18","10:32","[HOU] Capela Hook Shot: Missed","3","57","2","0","3","2","","1610612745","203991","0","2","","1610612745","180000","0021900193"
"12","1st","19","10:31","[POR] Team Rebound","3","57","0","0","0","4","","1610612757","0","0","2","","1610612745","190000","0021900193"
"13","1st","20","10:31","Stoppage: Out-of-Bounds","0","-80","0","0","3","20","","0","0","0","2","","1610612757","2e+05","0021900193"
"14","1st","21","10:21","[POR 5-0] McCollum 3pt Shot: Made (5 PTS) Assist: Lillard (1 AST)","-225","17","3","0","1","1","","1610612757","203468","0","5","203081","1610612757","210000","0021900193"
"15","1st","23","10:07","[HOU] Westbrook Turnaround Fadeaway shot: Missed","22","98","2","0","86","2","","1610612745","201566","0","5","","1610612745","230000","0021900193"
"16","1st","24","10:05","[POR] Whiteside Rebound (Off:0 Def:1)","22","98","0","0","0","4","","1610612757","202355","0","5","","1610612745","240000","0021900193"
"17","1st","25","09:52","[POR] Whiteside Turnover : Bad Pass (1 TO) Steal:House Jr. (1 ST)","-133","9","1","0","1","5","1627863","1610612757","202355","0","5","","1610612757","250000","0021900193"
"18","1st","27","09:45","[POR] Lillard Foul: Shooting (1 PF) (2 FTA) (M Lindsay)","92","70","0","0","2","6","201935","1610612757","203081","0","5","","1610612745","270000","0021900193"
"19","1st","29","09:45","[HOU 1-5] Harden Free Throw 1 of 2 (1 PTS)","0","-80","1","0","11","3","","1610612745","201935","1","5","","1610612745","290000","0021900193"
"20","1st","30","09:45","[HOU 2-5] Harden Free Throw 2 of 2 (2 PTS)","0","-80","1","0","12","3","","1610612745","201935","2","5","","1610612745","3e+05","0021900193"
"21","1st","31","09:30","[POR] Lillard 3pt Shot: Missed","-65","242","3","0","80","2","","1610612757","203081","2","5","","1610612757","310000","0021900193"
"22","1st","32","09:29","[POR] Little Rebound (Off:1 Def:0)","-65","242","1","0","0","4","","1610612757","1629642","2","5","","1610612757","320000","0021900193"
"23","1st","33","09:29","[HOU] Westbrook Foul: Shooting (1 PF) (2 FTA) (M Lindsay)","-25","22","0","0","2","6","1629642","1610612745","201566","2","5","","1610612757","330000","0021900193"
"24","1st","35","09:29","[POR 6-2] Little Free Throw 1 of 2 (1 PTS)","0","-80","1","0","11","3","","1610612757","1629642","2","6","","1610612757","350000","0021900193"
"25","1st","36","09:29","[POR] Little Free Throw 2 of 2 Missed","0","-80","2","0","12","3","","1610612757","1629642","2","6","","1610612757","360000","0021900193"
"26","1st","37","09:29","[HOU] Westbrook Rebound (Off:0 Def:2)","0","-80","0","0","0","4","","1610612745","201566","2","6","","1610612757","360001","0021900193"
"27","1st","38","09:17","[HOU 5-6] House Jr. 3pt Shot: Made (3 PTS) Assist: Westbrook (1 AST)","201","178","3","0","1","1","","1610612745","1627863","5","6","201566","1610612745","380000","0021900193"
"28","1st","40","09:00","[POR] Whiteside Turnaround Hook Shot: Missed","-22","47","2","0","58","2","","1610612757","202355","5","6","","1610612757","4e+05","0021900193"
"29","1st","41","08:58","[HOU] Westbrook Rebound (Off:0 Def:3)","-22","47","0","0","0","4","","1610612745","201566","5","6","","1610612757","410000","0021900193"
"30","1st","42","08:54","[HOU] Westbrook Pullup Jump shot: Missed","94","170","2","1","79","2","","1610612745","201566","5","6","","1610612745","420000","0021900193"
"31","1st","43","08:51","[POR] Little Rebound (Off:1 Def:1)","94","170","0","0","0","4","","1610612757","1629642","5","6","","1610612745","430000","0021900193"
"32","1st","44","08:44","[POR 9-5] McCollum 3pt Shot: Made (8 PTS) Assist: Lillard (2 AST)","-229","-9","3","0","1","1","","1610612757","203468","5","9","203081","1610612757","440000","0021900193"
"33","1st","46","08:31","[HOU 8-9] Tucker 3pt Shot: Made (3 PTS) Assist: House Jr. (1 AST)","-225","34","3","0","1","1","","1610612745","200782","8","9","1627863","1610612745","460000","0021900193"
"34","1st","48","08:02","[POR] Whiteside Turnaround Hook Shot: Missed","-78","90","2","0","58","2","","1610612757","202355","8","9","","1610612757","480000","0021900193"
"35","1st","49","08:01","[HOU] Harden Rebound (Off:0 Def:1)","-78","90","0","0","0","4","","1610612745","201935","8","9","","1610612757","490000","0021900193"
"36","1st","50","07:56","[HOU 11-9] Harden 3pt Shot: Made (5 PTS)","-16","281","3","0","80","1","","1610612745","201935","11","9","","1610612745","5e+05","0021900193"
"37","1st","51","07:56","[POR] Little Foul: Shooting (1 PF) (1 FTA) (T Washington)","-16","281","0","0","2","6","201935","1610612757","1629642","11","9","","1610612745","510000","0021900193"
"38","1st","53","07:56","[HOU 12-9] Harden Free Throw 1 of 1 (6 PTS)","0","-80","1","0","10","3","","1610612745","201935","12","9","","1610612745","530000","0021900193"
"39","1st","54","07:43","[POR] Lillard Driving Finger Roll Layup Shot: Missed","2","33","2","0","75","2","","1610612757","203081","12","9","","1610612757","540000","0021900193"
"40","1st","56","07:41","[HOU] Capela Rebound (Off:0 Def:2)","2","33","0","0","0","4","","1610612745","203991","12","9","","1610612757","560000","0021900193"
"41","1st","57","07:37","[HOU] Tucker 3pt Shot: Missed","-168","207","3","1","1","2","","1610612745","200782","12","9","","1610612745","570000","0021900193"
"42","1st","58","07:36","[POR] Whiteside Rebound (Off:0 Def:2)","-168","207","0","0","0","4","","1610612757","202355","12","9","","1610612745","580000","0021900193"
"43","1st","59","07:31","[HOU] Westbrook Foul: Shooting (2 PF) (2 FTA) (T Washington)","-27","11","0","0","2","6","1629642","1610612745","201566","12","9","","1610612757","590000","0021900193"
"44","1st","61","07:31","[POR 10-12] Little Free Throw 1 of 2 (2 PTS)","0","-80","1","1","11","3","","1610612757","1629642","12","10","","1610612757","610000","0021900193"
"45","1st","62","07:31","[POR 11-12] Little Free Throw 2 of 2 (3 PTS)","0","-80","1","1","12","3","","1610612757","1629642","12","11","","1610612757","620000","0021900193"
"46","1st","63","07:26","[HOU] Westbrook Turnover : Bad Pass (1 TO) Steal:Whiteside (1 ST)","47","88","1","0","1","5","202355","1610612745","201566","12","11","","1610612745","630000","0021900193"
"47","1st","65","07:20","[POR] Hood Layup Shot: Missed","-61","35","2","0","5","2","200782","1610612757","203918","12","11","","1610612757","650000","0021900193"
"48","1st","67","07:20","[POR] Team Rebound","-61","35","1","0","0","4","","1610612757","0","12","11","","1610612757","670000","0021900193"
"49","1st","68","07:20","Stoppage: Out-of-Bounds","0","-80","0","0","3","20","","0","0","12","11","","1610612757","680000","0021900193"
"50","1st","69","07:13","[POR] Whiteside Turnover : Bad Pass (2 TO) Steal:House Jr. (2 ST)","-150","200","1","0","1","5","1627863","1610612757","202355","12","11","","1610612757","690000","0021900193"
"51","1st","71","07:07","[HOU 14-11] Capela Alley Oop Dunk Shot: Made (2 PTS) Assist: Harden (1 AST)","0","17","2","0","52","1","","1610612745","203991","14","11","201935","1610612745","710000","0021900193"
"52","1st","73","06:54","[POR] Little 3pt Shot: Missed","223","47","3","0","1","2","","1610612757","1629642","14","11","","1610612757","730000","0021900193"
"53","1st","74","06:52","[HOU] Capela Rebound (Off:0 Def:3)","223","47","0","0","0","4","","1610612745","203991","14","11","","1610612757","740000","0021900193"
"54","1st","75","06:46","[HOU] Westbrook 3pt Shot: Missed","160","204","3","0","1","2","","1610612745","201566","14","11","","1610612745","750000","0021900193"
"55","1st","76","06:44","[HOU] Tucker Rebound (Off:1 Def:0)","160","204","1","0","0","4","","1610612745","200782","14","11","","1610612745","760000","0021900193"
"56","1st","77","06:41","[HOU 17-11] Westbrook 3pt Shot: Made (3 PTS) Assist: Tucker (1 AST)","170","203","3","0","1","1","","1610612745","201566","17","11","200782","1610612745","770000","0021900193"
"57","1st","79","06:18","[POR] McCollum 3pt Shot: Missed","147","215","3","0","80","2","","1610612757","203468","17","11","","1610612757","790000","0021900193"
"58","1st","80","06:16","[HOU] Harden Rebound (Off:0 Def:2)","147","215","0","0","0","4","","1610612745","201935","17","11","","1610612757","8e+05","0021900193"
"59","1st","81","06:10","[HOU] Harden Driving Layup Shot: Missed","27","39","2","0","6","2","","1610612745","201935","17","11","","1610612745","810000","0021900193"
"60","1st","82","06:10","[HOU] Team Rebound","27","39","1","0","0","4","","1610612745","0","17","11","","1610612745","820000","0021900193"
"61","1st","83","06:10","Stoppage: Out-of-Bounds","0","-80","0","0","3","20","","0","0","17","11","","1610612745","830000","0021900193"
"62","1st","84","06:10","[HOU] Team Timeout : Regular","0","-80","0","0","1","9","","1610612745","1610612745","17","11","","1610612745","840000","0021900193"
"63","1st","85","06:10","[HOU] Westbrook Substitution replaced by McLemore","0","-80","0","0","0","8","","1610612745","201566","17","11","203463","1610612745","850000","0021900193"
"64","1st","86","06:10","[HOU] House Jr. Substitution replaced by Rivers","0","-80","0","0","0","8","","1610612745","1627863","17","11","203085","1610612745","860000","0021900193"
"65","1st","89","06:01","[HOU 19-11] Rivers Driving Floating Jump Shot: Made (2 PTS)","-13","78","2","0","101","1","","1610612745","203085","19","11","","1610612745","890000","0021900193"
"66","1st","90","05:38","[POR] Whiteside Foul: Offensive (1 PF)","62","66","0","0","4","6","203991","1610612757","202355","19","11","","1610612757","9e+05","0021900193"
"67","1st","92","05:38","[POR] Whiteside Turnover : Offensive Foul Turnover (3 TO)","62","66","0","0","37","5","","1610612757","202355","19","11","","1610612757","920000","0021900193"
"68","1st","93","05:22","[HOU] Harden 3pt Shot: Missed","231","63","3","0","80","2","","1610612745","201935","19","11","","1610612745","930000","0021900193"
"69","1st","94","05:20","[POR] Whiteside Rebound (Off:0 Def:3)","231","63","0","0","0","4","","1610612757","202355","19","11","","1610612745","940000","0021900193"
"70","1st","95","05:14","[POR] McCollum 3pt Shot: Missed","131","221","3","0","1","2","","1610612757","203468","19","11","","1610612757","950000","0021900193"
"71","1st","96","05:10","[HOU] Capela Rebound (Off:0 Def:4)","131","221","0","0","0","4","","1610612745","203991","19","11","","1610612757","960000","0021900193"
"72","1st","97","05:04","[HOU] Harden 3pt Shot: Missed","138","229","3","0","80","2","","1610612745","201935","19","11","","1610612745","970000","0021900193"
"73","1st","98","05:01","[POR] McCollum Rebound (Off:0 Def:1)","138","229","0","0","0","4","","1610612757","203468","19","11","","1610612745","980000","0021900193"
"74","1st","99","04:59","[POR 13-19] Lillard Running Reverse Layup Shot: Made (2 PTS) Assist: McCollum (1 AST)","16","6","2","1","74","1","","1610612757","203081","19","13","203468","1610612757","990000","0021900193"
"75","1st","101","04:45","[HOU] Rivers Turnover : Step Out of Bounds Turnover (1 TO)","-228","33","0","0","39","5","","1610612745","203085","19","13","","1610612745","1010000","0021900193"
"76","1st","102","04:40","[HOU] Rivers Technical (1 FTA) (J Schroeder)","0","-80","0","0","11","6","","1610612745","203085","19","13","","1610612757","1020000","0021900193"
"77","1st","103","04:40","[POR 14-19] Lillard Free Throw Technical (3 PTS)","0","-80","1","0","16","3","","1610612757","203081","19","14","","1610612757","1030000","0021900193"
"78","1st","104","04:33","[POR 16-19] Whiteside Cutting Layup Shot: Made (2 PTS) Assist: Lillard (3 AST)","26","32","2","0","98","1","","1610612757","202355","19","16","203081","1610612757","1040000","0021900193"
"79","1st","106","04:33","[HOU] Harden Foul: Shooting (1 PF) (1 FTA) (M Lindsay)","26","32","0","0","2","6","202355","1610612745","201935","19","16","","1610612757","1060000","0021900193"
"80","1st","108","04:33","[POR 17-19] Whiteside Free Throw 1 of 1 (3 PTS)","0","-80","1","0","10","3","","1610612757","202355","19","17","","1610612757","1080000","0021900193"
"81","1st","109","04:20","[HOU 21-17] Harden Driving Floating Jump Shot: Made (8 PTS)","18","55","2","0","101","1","","1610612745","201935","21","17","","1610612745","1090000","0021900193"
"82","1st","110","04:09","[POR] Lillard Turnover : Bad Pass (1 TO) Steal:Rivers (1 ST)","90","58","1","0","1","5","203085","1610612757","203081","21","17","","1610612757","1100000","0021900193"
"83","1st","112","04:04","[HOU 23-17] Capela Alley Oop Dunk Shot: Made (4 PTS) Assist: Harden (2 AST)","3","-3","2","1","52","1","","1610612745","203991","23","17","201935","1610612745","1120000","0021900193"
"84","1st","114","03:48","[POR 20-23] Hood 3pt Shot: Made (3 PTS) Assist: McCollum (2 AST)","-224","10","3","0","1","1","","1610612757","203918","23","20","203468","1610612757","1140000","0021900193"
"85","1st","116","03:47","Stoppage Other","0","-80","0","0","6","20","","0","0","23","20","","1610612745","1160000","0021900193"
"86","1st","117","03:35","[HOU] McLemore 3pt Shot: Missed","158","210","3","0","1","2","","1610612745","203463","23","20","","1610612745","1170000","0021900193"
"87","1st","118","03:34","[POR] Little Rebound (Off:1 Def:2)","158","210","0","0","0","4","","1610612757","1629642","23","20","","1610612745","1180000","0021900193"
"88","1st","119","03:33","[HOU] Tucker Foul: Personal (1 PF) (J Schroeder)","-120","735","0","0","1","6","203081","1610612745","200782","23","20","","1610612757","1195000","0021900193"
"89","1st","121","03:33","[HOU] Capela Substitution replaced by Hartenstein","0","-80","0","0","0","8","","1610612745","203991","23","20","1628392","1610612757","1210000","0021900193"
"90","1st","122","03:33","[HOU] Tucker Substitution replaced by Clemons","0","-80","0","0","0","8","","1610612745","200782","23","20","1629598","1610612757","1220000","0021900193"
"91","1st","123","03:33","[POR] McCollum Substitution replaced by Simons","0","-80","0","0","0","8","","1610612757","203468","23","20","1629014","1610612757","1230000","0021900193"
"92","1st","127","03:10","[POR] Simons 3pt Shot: Missed","220","40","3","0","1","2","","1610612757","1629014","23","20","","1610612757","1270000","0021900193"
